RecordID,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,LeverageDistance,LeverageCutoff,LeverageFlag,MedianRegressionPrediction,MedianRegressionResidual,ResidualRobustZ,ResidualZCutoff,ResponseOutlierFlag,OutlierClass
270,0.090650,20.000000,6.960000,1,0.464000,5.920000,61.500000,3.917500,3,223,18.600000,391.340000,13.650000,20.700000,3.625820,4.830804,False,23.600295,-2.900295,0.936613,3.500000,False,Regular
271,0.299160,20.000000,6.960000,0,0.464000,5.856000,42.100000,4.429000,3,223,18.600000,388.650000,13.000000,21.100000,3.347127,4.830804,False,21.926260,-0.826260,0.266830,3.500000,False,Regular
272,0.162110,20.000000,6.960000,0,0.464000,6.240000,16.300000,4.429000,3,223,18.600000,396.900000,6.590000,25.200000,3.574450,4.830804,False,26.512783,-1.312783,0.423947,3.500000,False,Regular
273,0.114600,20.000000,6.960000,0,0.464000,6.538000,58.700000,3.917500,3,223,18.600000,394.960000,7.730000,24.400000,3.265426,4.830804,False,27.253705,-2.853705,0.921568,3.500000,False,Regular
274,0.221880,20.000000,6.960000,1,0.464000,7.691000,51.800000,4.366500,3,223,18.600000,390.770000,6.580000,35.200000,3.894123,4.830804,False,34.123942,1.076058,0.347499,3.500000,False,Regular
275,0.056440,40.000000,6.410000,1,0.447000,6.758000,32.900000,4.077600,4,254,17.600000,396.900000,3.530000,32.400000,4.594573,4.830804,False,33.149725,-0.749725,0.242114,3.500000,False,Regular
276,0.096040,40.000000,6.410000,0,0.447000,6.854000,42.800000,4.267300,4,254,17.600000,396.900000,2.980000,32.000000,4.440859,4.830804,False,32.000000,-0.000000,0.000000,3.500000,False,Regular
277,0.104690,40.000000,6.410000,1,0.447000,7.267000,49.000000,4.787200,4,254,17.600000,389.250000,6.050000,33.200000,4.149440,4.830804,False,33.584133,-0.384133,0.124051,3.500000,False,Regular
278,0.061270,40.000000,6.410000,1,0.447000,6.826000,27.600000,4.862800,4,254,17.600000,393.450000,4.160000,33.100000,4.048777,4.830804,False,32.513735,0.586265,0.189327,3.500000,False,Regular
279,0.079780,40.000000,6.410000,0,0.447000,6.482000,32.100000,4.140300,4,254,17.600000,396.900000,7.190000,29.100000,4.554815,4.830804,False,29.095492,0.004508,0.001456,3.500000,False,Regular
280,0.210380,20.000000,3.330000,0,0.442900,6.812000,32.200000,4.100700,5,216,14.900000,396.900000,4.850000,35.100000,3.696880,4.830804,False,33.469721,1.630279,0.526478,3.500000,False,Regular
281,0.035780,20.000000,3.330000,0,0.442900,7.820000,64.500000,4.694700,5,216,14.900000,387.310000,3.760000,45.400000,3.938136,4.830804,False,37.375377,8.024623,2.591450,3.500000,False,Regular
282,0.037050,20.000000,3.330000,0,0.442900,6.968000,37.200000,5.244700,5,216,14.900000,392.230000,4.590000,35.400000,3.110821,4.830804,False,33.011365,2.388635,0.771379,3.500000,False,Regular
283,0.061290,20.000000,3.330000,1,0.442900,7.645000,49.700000,5.211900,5,216,14.900000,377.070000,3.010000,46.000000,3.506128,4.830804,False,37.951765,8.048235,2.599076,3.500000,False,Regular
284,0.015010,90.000000,1.210000,1,0.401000,7.923000,24.800000,5.885000,1,198,13.600000,395.520000,3.160000,50.000000,8.036569,4.830804,True,42.857623,7.142377,2.306540,3.500000,False,Leverage only
285,0.009060,90.000000,2.970000,0,0.400000,7.088000,20.800000,7.307300,1,285,15.300000,394.720000,7.850000,32.200000,6.770140,4.830804,True,32.134192,0.065808,0.021252,3.500000,False,Leverage only
286,0.010960,55.000000,2.250000,0,0.389000,6.453000,31.900000,7.307300,1,300,15.300000,394.720000,8.230000,22.000000,3.818775,4.830804,False,27.342108,-5.342108,1.725166,3.500000,False,Regular
287,0.019650,80.000000,1.760000,0,0.385000,6.230000,31.500000,9.089200,1,241,18.200000,341.600000,12.930000,20.100000,6.412600,4.830804,True,22.124459,-2.024459,0.653773,3.500000,False,Leverage only
288,0.038710,52.500000,5.320000,0,0.405000,6.209000,31.300000,7.317200,6,293,16.600000,396.900000,7.140000,23.200000,3.848466,4.830804,False,26.199702,-2.999702,0.968716,3.500000,False,Regular
289,0.045900,52.500000,5.320000,0,0.405000,6.315000,45.600000,7.317200,6,293,16.600000,396.900000,7.600000,22.300000,3.986823,4.830804,False,26.262998,-3.962998,1.279800,3.500000,False,Regular
290,0.042970,52.500000,5.320000,0,0.405000,6.565000,22.900000,7.317200,6,293,16.600000,371.720000,9.510000,24.800000,3.882629,4.830804,False,27.188647,-2.388647,0.771383,3.500000,False,Regular
291,0.035020,80.000000,4.950000,0,0.411000,6.861000,27.900000,5.116700,4,245,19.200000,396.900000,3.330000,28.500000,8.816186,4.830804,True,32.152973,-3.652973,1.179681,3.500000,False,Leverage only
292,0.078860,80.000000,4.950000,0,0.411000,7.148000,27.700000,5.116700,4,245,19.200000,396.900000,3.560000,37.300000,8.834461,4.830804,True,33.417886,3.882114,1.253680,3.500000,False,Leverage only
293,0.036150,80.000000,4.950000,0,0.411000,6.630000,23.400000,5.116700,4,245,19.200000,396.900000,4.700000,27.900000,8.838781,4.830804,True,30.665928,-2.765928,0.893222,3.500000,False,Leverage only
294,0.082650,0.000000,13.920000,0,0.437000,6.127000,18.400000,5.502700,4,289,16.000000,396.900000,8.580000,23.900000,4.501480,4.830804,False,25.217131,-1.317131,0.425351,3.500000,False,Regular
295,0.081990,0.000000,13.920000,0,0.437000,6.009000,42.300000,5.502700,4,289,16.000000,396.900000,10.400000,21.700000,4.382265,4.830804,False,23.564351,-1.864351,0.602068,3.500000,False,Regular
296,0.129320,0.000000,13.920000,0,0.437000,6.678000,31.100000,5.960400,4,289,16.000000,396.900000,6.270000,28.600000,4.579151,4.830804,False,27.895879,0.704121,0.227387,3.500000,False,Regular
297,0.053720,0.000000,13.920000,0,0.437000,6.549000,51.000000,5.960400,4,289,16.000000,392.850000,7.390000,27.100000,4.616686,4.830804,False,26.525243,0.574757,0.185610,3.500000,False,Regular
298,0.141030,0.000000,13.920000,0,0.437000,5.790000,58.000000,6.320000,4,289,16.000000,396.900000,15.840000,20.300000,4.932238,4.830804,True,19.433266,0.866734,0.279901,3.500000,False,Leverage only
299,0.064660,70.000000,2.240000,0,0.400000,6.345000,20.100000,7.827800,5,358,14.800000,368.240000,4.970000,22.500000,4.764295,4.830804,False,28.575943,-6.075943,1.962149,3.500000,False,Regular
300,0.055610,70.000000,2.240000,0,0.400000,7.041000,10.000000,7.827800,5,358,14.800000,371.580000,4.740000,29.000000,4.771571,4.830804,False,32.119779,-3.119779,1.007493,3.500000,False,Regular
301,0.044170,70.000000,2.240000,0,0.400000,6.871000,47.400000,7.827800,5,358,14.800000,390.860000,6.070000,24.800000,4.892413,4.830804,True,30.142860,-5.342860,1.725409,3.500000,False,Leverage only
302,0.035370,34.000000,6.090000,0,0.433000,6.590000,40.400000,5.491700,7,329,16.100000,395.750000,9.500000,22.000000,2.587019,4.830804,False,28.006891,-6.006891,1.939849,3.500000,False,Regular
303,0.092660,34.000000,6.090000,0,0.433000,6.495000,18.400000,5.491700,7,329,16.100000,383.610000,8.670000,26.400000,2.875614,4.830804,False,28.264125,-1.864125,0.601996,3.500000,False,Regular
304,0.100000,34.000000,6.090000,0,0.433000,6.982000,17.700000,5.491700,7,329,16.100000,390.430000,4.860000,33.100000,2.800735,4.830804,False,31.917980,1.182020,0.381718,3.500000,False,Regular
305,0.055150,33.000000,2.180000,0,0.472000,7.236000,41.100000,4.022000,7,222,18.400000,393.680000,6.930000,36.100000,5.275259,4.830804,True,32.285197,3.814803,1.231942,3.500000,False,Leverage only
306,0.054790,33.000000,2.180000,0,0.472000,6.616000,58.100000,3.370000,7,222,18.400000,393.360000,8.930000,28.400000,5.632439,4.830804,True,29.030624,-0.630624,0.203652,3.500000,False,Leverage only
307,0.075030,33.000000,2.180000,0,0.472000,7.420000,71.900000,3.099200,7,222,18.400000,396.900000,6.470000,33.400000,5.914336,4.830804,True,33.705124,-0.305124,0.098536,3.500000,False,Leverage only
308,0.049320,33.000000,2.180000,0,0.472000,6.849000,70.300000,3.182700,7,222,18.400000,396.900000,7.530000,28.200000,5.767650,4.830804,True,30.590966,-2.390966,0.772132,3.500000,False,Leverage only
309,0.492980,0.000000,9.900000,0,0.544000,6.635000,82.500000,3.317500,4,304,18.400000,396.900000,4.540000,22.800000,2.709345,4.830804,False,26.672981,-3.872981,1.250730,3.500000,False,Regular
310,0.349400,0.000000,9.900000,0,0.544000,5.972000,76.700000,3.102500,4,304,18.400000,396.240000,9.970000,20.300000,2.002159,4.830804,False,21.984555,-1.684555,0.544006,3.500000,False,Regular
311,2.635480,0.000000,9.900000,0,0.544000,4.973000,37.800000,2.519400,4,304,18.400000,350.450000,12.640000,16.100000,4.055148,4.830804,False,17.404963,-1.304963,0.421421,3.500000,False,Regular
312,0.790410,0.000000,9.900000,0,0.544000,6.122000,52.800000,2.640300,4,304,18.400000,396.900000,5.980000,22.100000,2.612133,4.830804,False,24.991954,-2.891954,0.933920,3.500000,False,Regular
313,0.261690,0.000000,9.900000,0,0.544000,6.023000,90.400000,2.834000,4,304,18.400000,396.300000,11.720000,19.400000,2.185045,4.830804,False,21.638831,-2.238831,0.723002,3.500000,False,Regular
314,0.269380,0.000000,9.900000,0,0.544000,6.266000,82.800000,3.262800,4,304,18.400000,393.390000,7.900000,21.600000,2.192523,4.830804,False,23.826325,-2.226325,0.718963,3.500000,False,Regular
315,0.369200,0.000000,9.900000,0,0.544000,6.567000,87.300000,3.602300,4,304,18.400000,395.690000,9.280000,23.800000,1.987167,4.830804,False,24.293079,-0.493079,0.159233,3.500000,False,Regular
316,0.253560,0.000000,9.900000,0,0.544000,5.705000,77.700000,3.945000,4,304,18.400000,396.420000,11.500000,16.200000,2.210777,4.830804,False,19.287919,-3.087919,0.997204,3.500000,False,Regular
317,0.318270,0.000000,9.900000,0,0.544000,5.914000,83.200000,3.998600,4,304,18.400000,390.700000,18.330000,17.800000,2.261891,4.830804,False,17.674563,0.125437,0.040508,3.500000,False,Regular
318,0.245220,0.000000,9.900000,0,0.544000,5.782000,71.700000,4.031700,4,304,18.400000,396.900000,15.940000,19.800000,1.919799,4.830804,False,18.095116,1.704884,0.550571,3.500000,False,Regular
319,0.402020,0.000000,9.900000,0,0.544000,6.382000,67.200000,3.532500,4,304,18.400000,395.210000,10.360000,23.100000,1.442393,4.830804,False,23.490023,-0.390023,0.125953,3.500000,False,Regular
320,0.475470,0.000000,9.900000,0,0.544000,6.113000,58.800000,4.001900,4,304,18.400000,396.230000,12.730000,21.000000,1.668829,4.830804,False,21.036814,-0.036814,0.011889,3.500000,False,Regular
321,0.167600,0.000000,7.380000,0,0.493000,6.426000,52.300000,4.540400,5,287,19.600000,396.900000,7.200000,23.800000,1.497481,4.830804,False,24.042368,-0.242368,0.078270,3.500000,False,Regular
322,0.181590,0.000000,7.380000,0,0.493000,6.376000,54.300000,4.540400,5,287,19.600000,396.900000,6.870000,23.100000,1.538199,4.830804,False,23.885091,-0.785091,0.253535,3.500000,False,Regular
323,0.351140,0.000000,7.380000,0,0.493000,6.041000,49.900000,4.721100,5,287,19.600000,396.900000,7.700000,20.400000,1.702134,4.830804,False,21.886674,-1.486674,0.480102,3.500000,False,Regular
324,0.283920,0.000000,7.380000,0,0.493000,5.708000,74.300000,4.721100,5,287,19.600000,391.130000,11.740000,18.500000,2.035229,4.830804,False,18.434115,0.065885,0.021277,3.500000,False,Regular
325,0.341090,0.000000,7.380000,0,0.493000,6.415000,40.100000,4.721100,5,287,19.600000,396.900000,6.120000,25.000000,1.871998,4.830804,False,24.391702,0.608298,0.196442,3.500000,False,Regular
326,0.191860,0.000000,7.380000,0,0.493000,6.431000,14.700000,5.415900,5,287,19.600000,393.680000,5.080000,24.600000,3.024266,4.830804,False,24.600000,0.000000,0.000000,3.500000,False,Regular
327,0.303470,0.000000,7.380000,0,0.493000,6.312000,28.900000,5.415900,5,287,19.600000,396.900000,6.150000,23.000000,2.408674,4.830804,False,23.378111,-0.378111,0.122106,3.500000,False,Regular
328,0.241030,0.000000,7.380000,0,0.493000,6.083000,43.700000,5.415900,5,287,19.600000,396.900000,12.790000,22.200000,2.091768,4.830804,False,19.671449,2.528551,0.816564,3.500000,False,Regular
329,0.066170,0.000000,3.240000,0,0.460000,5.868000,25.800000,5.214600,4,430,16.900000,382.440000,9.970000,19.300000,6.570703,4.830804,True,21.008876,-1.708876,0.551860,3.500000,False,Leverage only
330,0.067240,0.000000,3.240000,0,0.460000,6.333000,17.200000,5.214600,4,430,16.900000,375.210000,7.340000,22.600000,6.709962,4.830804,True,24.290354,-1.690354,0.545878,3.500000,False,Leverage only
331,0.045440,0.000000,3.240000,0,0.460000,6.144000,32.200000,5.873600,4,430,16.900000,368.570000,9.090000,19.800000,6.784204,4.830804,True,21.802169,-2.002169,0.646575,3.500000,False,Leverage only
332,0.050230,35.000000,6.060000,0,0.437900,5.706000,28.400000,6.640700,1,304,16.900000,394.020000,12.430000,17.100000,3.079435,4.830804,False,20.415964,-3.315964,1.070848,3.500000,False,Regular
333,0.034660,35.000000,6.060000,0,0.437900,6.031000,23.300000,6.640700,1,304,16.900000,362.250000,7.830000,19.400000,2.972489,4.830804,False,23.675451,-4.275451,1.380703,3.500000,False,Regular
334,0.050830,0.000000,5.190000,0,0.515000,6.316000,38.100000,6.458400,5,224,20.200000,389.710000,5.680000,22.200000,3.449372,4.830804,False,22.249071,-0.049071,0.015847,3.500000,False,Regular
335,0.037380,0.000000,5.190000,0,0.515000,6.310000,38.500000,6.458400,5,224,20.200000,389.400000,6.750000,20.700000,3.384755,4.830804,False,21.834912,-1.134912,0.366506,3.500000,False,Regular
336,0.039610,0.000000,5.190000,0,0.515000,6.037000,34.500000,5.985300,5,224,20.200000,396.900000,8.010000,21.100000,3.208209,4.830804,False,20.680882,0.419118,0.135349,3.500000,False,Regular
337,0.034270,0.000000,5.190000,0,0.515000,5.869000,46.300000,5.231100,5,224,20.200000,396.900000,9.800000,19.500000,2.861073,4.830804,False,19.831687,-0.331687,0.107114,3.500000,False,Regular
338,0.030410,0.000000,5.190000,0,0.515000,5.895000,59.600000,5.615000,5,224,20.200000,394.810000,10.560000,18.500000,2.835099,4.830804,False,19.026434,-0.526434,0.170005,3.500000,False,Regular
339,0.033060,0.000000,5.190000,0,0.515000,6.059000,37.300000,4.812200,5,224,20.200000,396.140000,8.510000,20.600000,2.987019,4.830804,False,21.796439,-1.196439,0.386375,3.500000,False,Regular
340,0.054970,0.000000,5.190000,0,0.515000,5.985000,45.400000,4.812200,5,224,20.200000,396.900000,9.740000,19.000000,2.828606,4.830804,False,20.855869,-1.855869,0.599329,3.500000,False,Regular
341,0.061510,0.000000,5.190000,0,0.515000,5.968000,58.500000,4.812200,5,224,20.200000,396.900000,9.290000,18.700000,2.718220,4.830804,False,20.687324,-1.987324,0.641781,3.500000,False,Regular
342,0.013010,35.000000,1.520000,0,0.442000,7.241000,49.300000,7.037900,1,284,15.500000,394.740000,5.490000,32.700000,3.847966,4.830804,False,30.536515,2.163485,0.698670,3.500000,False,Regular
343,0.024980,0.000000,1.890000,0,0.518000,6.540000,59.700000,6.266900,1,422,15.900000,389.960000,8.650000,16.500000,8.886404,4.830804,True,22.561064,-6.061064,1.957344,3.500000,False,Leverage only
344,0.025430,55.000000,3.780000,0,0.484000,6.696000,56.400000,5.732100,5,370,17.600000,396.900000,7.180000,23.900000,4.204481,4.830804,False,26.993257,-3.093257,0.998928,3.500000,False,Regular
345,0.030490,55.000000,3.780000,0,0.484000,6.874000,28.100000,6.465400,5,370,17.600000,387.970000,4.610000,31.200000,4.328273,4.830804,False,28.500683,2.699317,0.871710,3.500000,False,Regular
346,0.031130,0.000000,4.390000,0,0.442000,6.014000,48.500000,8.013600,3,352,18.800000,385.640000,10.530000,17.500000,5.983612,4.830804,True,17.500000,-0.000000,0.000000,3.500000,False,Leverage only
347,0.061620,0.000000,4.390000,0,0.442000,5.898000,52.300000,8.013600,3,352,18.800000,364.610000,12.670000,17.200000,5.981856,4.830804,True,16.119046,1.080954,0.349080,3.500000,False,Leverage only
348,0.018700,85.000000,4.150000,0,0.429000,6.516000,27.700000,8.535300,4,351,17.900000,392.430000,6.360000,23.100000,6.445717,4.830804,True,25.693964,-2.593964,0.837688,3.500000,False,Leverage only
349,0.015010,80.000000,2.010000,0,0.435000,6.635000,29.700000,8.344000,4,280,17.000000,390.940000,5.990000,24.500000,5.958493,4.830804,True,27.764188,-3.264188,1.054128,3.500000,False,Leverage only
350,0.028990,40.000000,1.250000,0,0.429000,6.939000,34.500000,8.792100,1,335,19.700000,389.850000,5.890000,26.600000,6.077978,4.830804,True,23.809230,2.790770,0.901244,3.500000,False,Leverage only
351,0.062110,40.000000,1.250000,0,0.429000,6.490000,44.400000,8.792100,1,335,19.700000,396.900000,5.980000,22.900000,5.924571,4.830804,True,21.476328,1.423672,0.459757,3.500000,False,Leverage only
352,0.079500,60.000000,1.690000,0,0.411000,6.579000,35.900000,10.710300,4,411,18.300000,370.780000,5.490000,24.100000,7.207354,4.830804,True,22.022954,2.077046,0.670756,3.500000,False,Leverage only
353,0.072440,60.000000,1.690000,0,0.411000,5.884000,18.500000,10.710300,4,411,18.300000,392.330000,7.790000,18.600000,7.020977,4.830804,True,18.270492,0.329508,0.106410,3.500000,False,Leverage only
354,0.017090,90.000000,2.020000,0,0.410000,6.728000,36.100000,12.126500,5,187,17.000000,384.460000,4.500000,30.100000,8.397995,4.830804,True,26.510235,3.589765,1.159269,3.500000,False,Leverage only
355,0.043010,80.000000,1.910000,0,0.413000,5.663000,21.900000,10.585700,4,334,22.000000,382.800000,8.050000,18.200000,8.204148,4.830804,True,15.878836,2.321164,0.749591,3.500000,False,Leverage only
356,0.106590,80.000000,1.910000,0,0.413000,5.936000,19.500000,10.585700,4,334,22.000000,376.040000,5.570000,20.600000,8.238036,4.830804,True,18.079783,2.520217,0.813872,3.500000,False,Leverage only
357,8.982960,0.000000,18.100000,1,0.770000,6.212000,97.400000,2.122200,24,666,20.200000,377.730000,17.600000,17.800000,2.969276,4.830804,False,16.676307,1.123693,0.362882,3.500000,False,Regular
358,3.849700,0.000000,18.100000,1,0.770000,6.395000,91.000000,2.505200,24,666,20.200000,391.340000,13.270000,21.700000,3.875646,4.830804,False,19.441855,2.258145,0.729239,3.500000,False,Regular
359,5.201770,0.000000,18.100000,1,0.770000,6.127000,83.400000,2.722700,24,666,20.200000,395.430000,11.480000,22.700000,3.971522,4.830804,False,18.560319,4.139681,1.336858,3.500000,False,Regular
360,4.261310,0.000000,18.100000,0,0.770000,6.112000,81.300000,2.509100,24,666,20.200000,390.740000,12.670000,22.600000,3.920119,4.830804,False,17.049306,5.550694,1.792526,3.500000,False,Regular
361,4.541920,0.000000,18.100000,0,0.770000,6.398000,88.000000,2.518200,24,666,20.200000,374.560000,7.790000,25.000000,4.412108,4.830804,False,19.954653,5.045347,1.629331,3.500000,False,Regular
362,3.836840,0.000000,18.100000,0,0.770000,6.251000,91.100000,2.295500,24,666,20.200000,350.650000,14.190000,19.900000,3.780949,4.830804,False,17.257133,2.642867,0.853480,3.500000,False,Regular
363,3.678220,0.000000,18.100000,0,0.770000,5.362000,96.200000,2.103600,24,666,20.200000,380.790000,10.190000,20.800000,5.088676,4.830804,True,14.628222,6.171778,1.993097,3.500000,False,Leverage only
364,4.222390,0.000000,18.100000,1,0.770000,5.803000,89.000000,1.904700,24,666,20.200000,353.040000,14.640000,16.800000,3.797038,4.830804,False,16.800000,0.000000,0.000000,3.500000,False,Regular
365,3.474280,0.000000,18.100000,1,0.718000,8.780000,82.900000,1.904700,24,666,20.200000,354.550000,5.290000,21.900000,6.041182,4.830804,True,34.940578,-13.040578,4.211289,3.500000,True,Leverage + response
366,4.555870,0.000000,18.100000,0,0.718000,3.561000,87.900000,1.613200,24,666,20.200000,354.700000,7.120000,27.500000,8.724602,4.830804,True,8.443753,19.056247,6.153974,3.500000,True,Leverage + response
367,3.696950,0.000000,18.100000,0,0.718000,4.963000,91.400000,1.752300,24,666,20.200000,316.030000,14.000000,21.900000,4.571495,4.830804,False,12.482296,9.417704,3.041328,3.500000,False,Regular
368,13.522200,0.000000,18.100000,0,0.631000,3.863000,100.000000,1.510600,24,666,20.200000,131.420000,13.330000,23.100000,8.055782,4.830804,True,7.437973,15.662027,5.057853,3.500000,True,Leverage + response
369,4.898220,0.000000,18.100000,0,0.631000,4.970000,100.000000,1.332500,24,666,20.200000,375.520000,3.260000,50.000000,7.178062,4.830804,True,17.500226,32.499774,10.495391,3.500000,True,Leverage + response
370,5.669980,0.000000,18.100000,1,0.631000,6.683000,96.800000,1.356700,24,666,20.200000,375.330000,3.730000,50.000000,4.487652,4.830804,False,26.721363,23.278637,7.517541,3.500000,True,Response only
371,6.538760,0.000000,18.100000,1,0.631000,7.016000,97.500000,1.202400,24,666,20.200000,392.050000,2.960000,50.000000,4.549741,4.830804,False,28.599199,21.400801,6.911118,3.500000,True,Response only
372,9.232300,0.000000,18.100000,0,0.631000,6.216000,100.000000,1.169100,24,666,20.200000,366.150000,9.530000,50.000000,3.875642,4.830804,False,20.749379,29.250621,9.446118,3.500000,True,Response only
373,8.267250,0.000000,18.100000,1,0.668000,5.875000,89.600000,1.129600,24,666,20.200000,347.880000,8.880000,50.000000,3.891550,4.830804,False,20.699817,29.300183,9.462123,3.500000,True,Response only
374,11.108100,0.000000,18.100000,0,0.668000,4.906000,100.000000,1.174200,24,666,20.200000,396.900000,34.770000,13.800000,4.508078,4.830804,False,4.942063,8.857937,2.860559,3.500000,False,Regular
375,18.498200,0.000000,18.100000,0,0.668000,4.138000,100.000000,1.137000,24,666,20.200000,396.900000,37.970000,13.800000,6.366381,4.830804,True,-0.702275,14.502275,4.683326,3.500000,True,Leverage + response
376,19.609100,0.000000,18.100000,0,0.671000,7.313000,97.900000,1.316300,24,666,20.200000,396.900000,13.440000,15.000000,6.387571,4.830804,True,22.601869,-7.601869,2.454927,3.500000,False,Leverage only
377,15.288000,0.000000,18.100000,0,0.671000,6.649000,93.300000,1.344900,24,666,20.200000,363.020000,23.240000,13.900000,3.745853,4.830804,False,16.606341,-2.706341,0.873979,3.500000,False,Regular
378,9.823490,0.000000,18.100000,0,0.671000,6.794000,98.800000,1.358000,24,666,20.200000,396.900000,21.240000,13.300000,2.568016,4.830804,False,18.574293,-5.274293,1.703266,3.500000,False,Regular
379,23.648200,0.000000,18.100000,0,0.671000,6.380000,96.200000,1.386100,24,666,20.200000,396.900000,23.690000,13.100000,7.290743,4.830804,True,14.022320,-0.922320,0.297852,3.500000,False,Leverage only
380,17.866700,0.000000,18.100000,0,0.671000,6.223000,100.000000,1.386100,24,666,20.200000,393.740000,21.780000,10.200000,4.647056,4.830804,False,14.625695,-4.425695,1.429222,3.500000,False,Regular
381,88.976200,0.000000,18.100000,0,0.671000,6.968000,91.900000,1.416500,24,666,20.200000,396.900000,17.210000,10.400000,41.181971,4.830804,True,10.838397,-0.438397,0.141575,3.500000,False,Leverage only
382,15.874400,0.000000,18.100000,0,0.671000,6.545000,99.100000,1.519200,24,666,20.200000,396.900000,21.080000,10.900000,3.827074,4.830804,False,16.516374,-5.616374,1.813737,3.500000,False,Regular
383,9.187020,0.000000,18.100000,0,0.700000,5.536000,100.000000,1.580400,24,666,20.200000,396.900000,23.600000,11.300000,2.251535,4.830804,False,11.301359,-0.001359,0.000439,3.500000,False,Regular
384,7.992480,0.000000,18.100000,0,0.700000,5.520000,100.000000,1.533100,24,666,20.200000,396.900000,24.560000,12.300000,2.519476,4.830804,False,11.086950,1.213050,0.391739,3.500000,False,Regular
385,20.084900,0.000000,18.100000,0,0.700000,4.368000,91.200000,1.439500,24,666,20.200000,285.830000,30.630000,8.800000,6.450474,4.830804,True,2.247756,6.552244,2.115964,3.500000,False,Leverage only
386,16.811800,0.000000,18.100000,0,0.700000,5.277000,98.100000,1.426100,24,666,20.200000,396.900000,30.810000,7.200000,4.470390,4.830804,False,6.753996,0.446004,0.144031,3.500000,False,Regular
387,24.393800,0.000000,18.100000,0,0.700000,4.652000,100.000000,1.467200,24,666,20.200000,396.900000,28.280000,10.500000,8.177828,4.830804,True,3.673880,6.826120,2.204409,3.500000,False,Leverage only
388,22.597100,0.000000,18.100000,0,0.700000,5.000000,89.500000,1.518400,24,666,20.200000,396.900000,31.990000,7.400000,6.946558,4.830804,True,4.363461,3.036539,0.980612,3.500000,False,Leverage only
389,14.333700,0.000000,18.100000,0,0.700000,4.880000,100.000000,1.589500,24,666,20.200000,372.920000,30.620000,10.200000,3.992174,4.830804,False,5.062118,5.137882,1.659214,3.500000,False,Regular
390,8.151740,0.000000,18.100000,0,0.700000,5.390000,98.900000,1.728100,24,666,20.200000,396.900000,20.850000,11.500000,2.442553,4.830804,False,11.588268,-0.088268,0.028505,3.500000,False,Regular
391,6.962150,0.000000,18.100000,0,0.700000,5.713000,97.000000,1.926500,24,666,20.200000,394.430000,17.110000,15.100000,2.344376,4.830804,False,14.411416,0.688584,0.222370,3.500000,False,Regular
392,5.293050,0.000000,18.100000,0,0.700000,6.051000,82.500000,2.167800,24,666,20.200000,378.380000,18.760000,23.200000,2.538406,4.830804,False,15.643996,7.556004,2.440116,3.500000,False,Regular
393,11.577900,0.000000,18.100000,0,0.700000,5.036000,97.000000,1.770000,24,666,20.200000,396.900000,25.680000,9.700000,3.051478,4.830804,False,7.765631,1.934369,0.624680,3.500000,False,Regular
394,8.644760,0.000000,18.100000,0,0.693000,6.193000,92.600000,1.791200,24,666,20.200000,396.900000,15.170000,13.800000,1.979937,4.830804,False,17.452203,-3.652203,1.179433,3.500000,False,Regular
395,13.359800,0.000000,18.100000,0,0.693000,5.887000,94.700000,1.782100,24,666,20.200000,396.900000,16.350000,12.700000,3.443489,4.830804,False,14.966384,-2.266384,0.731900,3.500000,False,Regular
396,8.716750,0.000000,18.100000,0,0.693000,6.471000,98.800000,1.725700,24,666,20.200000,391.980000,17.120000,13.100000,1.798710,4.830804,False,18.008559,-4.908559,1.585157,3.500000,False,Regular
397,5.872050,0.000000,18.100000,0,0.693000,6.405000,96.000000,1.676800,24,666,20.200000,396.900000,19.370000,12.500000,2.450869,4.830804,False,17.365201,-4.865201,1.571155,3.500000,False,Regular
398,7.672020,0.000000,18.100000,0,0.693000,5.747000,98.900000,1.633400,24,666,20.200000,393.100000,19.920000,8.500000,2.063667,4.830804,False,13.840836,-5.340836,1.724755,3.500000,False,Regular
399,38.351800,0.000000,18.100000,0,0.693000,5.453000,100.000000,1.489600,24,666,20.200000,396.900000,30.590000,5.000000,14.347892,4.830804,True,4.903707,0.096293,0.031096,3.500000,False,Leverage only
400,9.916550,0.000000,18.100000,0,0.693000,5.852000,77.800000,1.500400,24,666,20.200000,338.160000,29.970000,6.300000,4.017507,4.830804,False,11.018616,-4.718616,1.523817,3.500000,False,Regular
401,25.046100,0.000000,18.100000,0,0.693000,5.987000,100.000000,1.588800,24,666,20.200000,396.900000,26.770000,5.600000,7.874142,4.830804,True,10.354633,-4.754633,1.535448,3.500000,False,Leverage only
402,14.236200,0.000000,18.100000,0,0.693000,6.343000,100.000000,1.574100,24,666,20.200000,396.900000,20.320000,7.200000,3.114372,4.830804,False,15.707142,-8.507142,2.747274,3.500000,False,Regular
403,9.595710,0.000000,18.100000,0,0.693000,6.404000,100.000000,1.639000,24,666,20.200000,376.110000,20.310000,12.100000,1.856020,4.830804,False,16.517993,-4.417993,1.426735,3.500000,False,Regular
404,24.801700,0.000000,18.100000,0,0.693000,5.349000,96.000000,1.702800,24,666,20.200000,396.900000,19.770000,8.300000,8.745707,4.830804,True,9.829846,-1.529846,0.494044,3.500000,False,Leverage only
