RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,RobustDistance,DistanceCutoff,OutlierFlag,OutlierStatus
451,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,56,53.772233,3.587328,4.361510,False,Inlier
452,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,56,53.461969,3.127604,4.361510,False,Inlier
453,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,56,48.987270,2.393821,4.361510,False,Inlier
454,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,56,31.715896,2.176860,4.361510,False,Inlier
455,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,56,39.644870,2.734066,4.361510,False,Inlier
456,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,56,51.255646,2.553520,4.361510,False,Inlier
457,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,56,43.388725,2.695435,4.361510,False,Inlier
458,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,56,39.265658,2.959072,4.361510,False,Inlier
459,165.000000,0.020000,143.570000,163.810000,0.000000,1005.600000,900.900000,100,37.955654,4.983263,4.361510,True,Outlier
460,165.000000,128.500000,132.100000,175.060000,8.080000,1005.800000,746.600000,100,55.020185,2.994813,4.361510,False,Inlier
461,178.030000,129.800000,118.600000,179.940000,3.570000,1007.300000,746.800000,100,49.993905,3.447544,4.361510,False,Inlier
462,167.350000,129.900000,128.620000,175.460000,7.790000,1006.300000,746.600000,100,53.655022,2.994085,4.361510,False,Inlier
463,172.380000,13.610000,172.370000,156.760000,4.140000,1006.300000,856.400000,100,37.679863,4.730702,4.361510,True,Outlier
464,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,100,56.061294,3.640124,4.361510,False,Inlier
465,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,100,56.812822,3.386947,4.361510,False,Inlier
466,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,100,50.938487,3.108271,4.361510,False,Inlier
467,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,100,33.563692,3.668457,4.361510,False,Inlier
468,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,100,41.161717,3.353077,4.361510,False,Inlier
469,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,100,52.958652,3.126230,4.361510,False,Inlier
470,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,100,44.278149,2.994750,4.361510,False,Inlier
471,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,100,40.148187,3.690641,4.361510,False,Inlier
472,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,28,57.026560,2.653693,4.361510,False,Inlier
473,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,28,44.422939,3.080325,4.361510,False,Inlier
474,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,28,51.021224,2.727916,4.361510,False,Inlier
475,446.000000,24.000000,79.000000,162.000000,10.300000,967.000000,712.000000,28,53.386127,2.728425,4.361510,False,Inlier
476,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,3,35.363224,3.303729,4.361510,False,Inlier
477,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,3,25.021084,4.240795,4.361510,False,Inlier
478,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,3,23.345657,4.417807,4.361510,True,Outlier
479,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,7,52.007175,2.793752,4.361510,False,Inlier
480,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,7,38.017707,3.168053,4.361510,False,Inlier
481,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,7,39.300132,3.085018,4.361510,False,Inlier
482,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,56,61.066889,2.850864,4.361510,False,Inlier
483,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,56,56.144031,3.042918,4.361510,False,Inlier
484,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,56,55.254607,3.092561,4.361510,False,Inlier
485,446.000000,24.000000,79.000000,162.000000,10.300000,967.000000,712.000000,56,54.765079,3.152070,4.361510,False,Inlier
486,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,28,50.235221,2.699154,4.361510,False,Inlier
487,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,28,46.684420,2.724031,4.361510,False,Inlier
488,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,28,46.684420,2.648782,4.361510,False,Inlier
489,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,3,22.752708,4.108955,4.361510,False,Inlier
490,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,3,25.510612,3.806420,4.361510,False,Inlier
491,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,3,34.770275,3.028108,4.361510,False,Inlier
492,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,7,36.838703,3.090843,4.361510,False,Inlier
493,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,7,45.898417,2.870725,4.361510,False,Inlier
494,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,7,41.665035,2.813740,4.361510,False,Inlier
495,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,56,56.337084,2.781001,4.361510,False,Inlier
496,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,56,47.966845,3.159576,4.361510,False,Inlier
497,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,56,61.459891,2.710357,4.361510,False,Inlier
498,355.000000,19.000000,97.000000,145.000000,13.130000,967.000000,871.000000,28,44.029937,2.726781,4.361510,False,Inlier
499,355.000000,19.000000,97.000000,145.000000,12.250000,967.000000,871.000000,28,55.454555,2.836337,4.361510,False,Inlier
500,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,28,55.551081,6.781405,4.361510,True,Outlier
501,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,28,57.915984,5.292211,4.361510,True,Outlier
502,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,3,25.609109,7.172786,4.361510,True,Outlier
503,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,7,33.488834,6.924614,4.361510,True,Outlier
504,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,56,59.590426,6.734570,4.361510,True,Outlier
505,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,3,29.548971,5.631543,4.361510,True,Outlier
506,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,7,37.921180,5.354172,4.361510,True,Outlier
507,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,56,61.855847,5.288700,4.361510,True,Outlier
508,424.000000,22.000000,132.000000,178.000000,8.480000,822.000000,750.000000,28,62.052840,4.032384,4.361510,False,Inlier
509,424.000000,22.000000,132.000000,178.000000,8.480000,882.000000,750.000000,3,32.011386,3.938598,4.361510,False,Inlier
510,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,28,72.098505,5.033237,4.361510,True,Outlier
511,424.000000,22.000000,132.000000,178.000000,8.480000,822.000000,750.000000,7,39.004642,3.851714,4.361510,False,Inlier
512,424.000000,22.000000,132.000000,178.000000,8.480000,822.000000,750.000000,56,65.697213,3.944813,4.361510,False,Inlier
513,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,3,32.109882,4.703789,4.361510,True,Outlier
514,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,7,40.285098,4.401885,4.361510,True,Outlier
515,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,56,74.364911,4.757167,4.361510,True,Outlier
516,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,28,21.966705,3.331494,4.361510,False,Inlier
517,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,3,9.849657,3.461800,4.361510,False,Inlier
518,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,7,15.069975,3.475209,4.361510,False,Inlier
519,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,56,23.245191,3.331302,4.361510,False,Inlier
520,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,28,43.733463,3.986407,4.361510,False,Inlier
521,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,3,13.395534,4.179352,4.361510,False,Inlier
522,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,7,24.131660,3.804572,4.361510,False,Inlier
523,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,56,44.520450,3.901570,4.361510,False,Inlier
524,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,28,62.935369,3.387544,4.361510,False,Inlier
525,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,28,59.494884,3.146931,4.361510,False,Inlier
526,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,3,25.116626,3.777128,4.361510,False,Inlier
527,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,3,23.639177,3.904204,4.361510,False,Inlier
528,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,7,35.754255,3.121346,4.361510,False,Inlier
529,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,7,38.610656,3.021263,4.361510,False,Inlier
530,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,56,68.750607,3.263301,4.361510,False,Inlier
531,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,56,66.780675,3.149735,4.361510,False,Inlier
532,436.000000,0.000000,0.000000,218.000000,0.000000,838.400000,719.700000,28,23.848975,4.162226,4.361510,False,Inlier
533,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,90,32.068218,3.614828,4.361510,False,Inlier
534,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,3,11.654902,2.811199,4.361510,False,Inlier
535,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,3,19.199149,2.628986,4.361510,False,Inlier
536,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,90,48.846617,3.353536,4.361510,False,Inlier
537,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,28,39.604880,2.624693,4.361510,False,Inlier
538,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,28,43.942374,3.398314,4.361510,False,Inlier
539,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,7,34.569637,3.423185,4.361510,False,Inlier
540,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,90,54.315540,4.269522,4.361510,False,Inlier
541,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,3,24.404692,3.697768,4.361510,False,Inlier
542,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,3,15.615942,2.460898,4.361510,False,Inlier
543,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,90,21.859147,4.362267,4.361510,True,Outlier
544,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,7,10.222171,3.350290,4.361510,False,Inlier
545,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,7,14.596896,2.769906,4.361510,False,Inlier
546,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,28,18.746163,3.271803,4.361510,False,Inlier
547,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,28,31.966865,2.473686,4.361510,False,Inlier
548,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,7,23.404952,2.487708,4.361510,False,Inlier
549,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,28,25.573354,2.761304,4.361510,False,Inlier
550,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,90,41.680203,3.239630,4.361510,False,Inlier
551,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,7,27.742446,2.512177,4.361510,False,Inlier
552,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,3,8.204075,3.386293,4.361510,False,Inlier
553,158.800000,238.200000,0.000000,185.700000,0.000000,1040.600000,734.300000,7,9.617501,3.361333,4.361510,False,Inlier
554,239.600000,359.400000,0.000000,185.700000,0.000000,941.600000,664.300000,7,25.422359,5.134895,4.361510,True,Outlier
555,238.200000,158.800000,0.000000,185.700000,0.000000,1040.600000,734.300000,7,15.691095,2.411931,4.361510,False,Inlier
556,181.900000,272.800000,0.000000,185.700000,0.000000,1012.400000,714.300000,28,27.935499,3.231491,4.361510,False,Inlier
557,193.500000,290.200000,0.000000,185.700000,0.000000,998.200000,704.300000,28,32.626694,3.411870,4.361510,False,Inlier
558,255.500000,170.300000,0.000000,185.700000,0.000000,1026.600000,724.300000,7,17.236211,2.595114,4.361510,False,Inlier
559,272.800000,181.900000,0.000000,185.700000,0.000000,1012.400000,714.300000,7,19.765208,2.771394,4.361510,False,Inlier
560,239.600000,359.400000,0.000000,185.700000,0.000000,941.600000,664.300000,28,39.435269,4.729741,4.361510,True,Outlier
561,220.800000,147.200000,0.000000,185.700000,0.000000,1055.000000,744.300000,28,25.745034,1.957896,4.361510,False,Inlier
562,397.000000,0.000000,0.000000,185.700000,0.000000,1040.600000,734.300000,28,33.082437,2.341675,4.361510,False,Inlier
563,382.500000,0.000000,0.000000,185.700000,0.000000,1047.800000,739.300000,7,24.065470,2.372489,4.361510,False,Inlier
564,210.700000,316.100000,0.000000,185.700000,0.000000,977.000000,689.300000,7,21.819847,4.229620,4.361510,False,Inlier
565,158.800000,238.200000,0.000000,185.700000,0.000000,1040.600000,734.300000,28,21.066250,2.955835,4.361510,False,Inlier
566,295.800000,0.000000,0.000000,185.700000,0.000000,1091.400000,769.300000,7,14.843729,2.321372,4.361510,False,Inlier
567,255.500000,170.300000,0.000000,185.700000,0.000000,1026.600000,724.300000,28,32.051671,2.110732,4.361510,False,Inlier
568,203.500000,135.700000,0.000000,185.700000,0.000000,1076.200000,759.300000,7,11.957582,2.411123,4.361510,False,Inlier
569,397.000000,0.000000,0.000000,185.700000,0.000000,1040.600000,734.300000,7,25.447870,2.459496,4.361510,False,Inlier
570,381.400000,0.000000,0.000000,185.700000,0.000000,1104.600000,784.300000,28,22.489328,3.910504,4.361510,False,Inlier
571,295.800000,0.000000,0.000000,185.700000,0.000000,1091.400000,769.300000,28,25.216895,2.191920,4.361510,False,Inlier
572,228.000000,342.100000,0.000000,185.700000,0.000000,955.800000,674.300000,28,39.699339,4.315496,4.361510,False,Inlier
573,220.800000,147.200000,0.000000,185.700000,0.000000,1055.000000,744.300000,7,13.089012,2.367603,4.361510,False,Inlier
574,316.100000,210.700000,0.000000,185.700000,0.000000,977.000000,689.300000,28,38.700288,3.043305,4.361510,False,Inlier
575,135.700000,203.500000,0.000000,185.700000,0.000000,1076.200000,759.300000,7,7.507015,3.170287,4.361510,False,Inlier
576,238.100000,0.000000,0.000000,185.700000,0.000000,1118.800000,789.300000,28,17.576122,2.564703,4.361510,False,Inlier
577,339.200000,0.000000,0.000000,185.700000,0.000000,1069.200000,754.300000,7,21.179324,2.232776,4.361510,False,Inlier
578,135.700000,203.500000,0.000000,185.700000,0.000000,1076.200000,759.300000,28,18.198719,2.855174,4.361510,False,Inlier
579,193.500000,290.200000,0.000000,185.700000,0.000000,998.200000,704.300000,7,17.200358,3.897353,4.361510,False,Inlier
580,203.500000,135.700000,0.000000,185.700000,0.000000,1076.200000,759.300000,28,22.629981,2.105453,4.361510,False,Inlier
581,290.200000,193.500000,0.000000,185.700000,0.000000,998.200000,704.300000,7,21.859147,3.026000,4.361510,False,Inlier
582,181.900000,272.800000,0.000000,185.700000,0.000000,1012.400000,714.300000,7,12.372647,3.840038,4.361510,False,Inlier
583,170.300000,155.500000,0.000000,185.700000,0.000000,1026.600000,724.300000,28,25.726418,3.326995,4.361510,False,Inlier
584,210.700000,316.100000,0.000000,185.700000,0.000000,977.000000,689.300000,28,37.813622,3.804911,4.361510,False,Inlier
585,228.000000,342.100000,0.000000,185.700000,0.000000,955.800000,674.300000,7,21.917063,4.886813,4.361510,True,Outlier
586,290.200000,193.500000,0.000000,185.700000,0.000000,998.200000,704.300000,28,33.043137,2.670031,4.361510,False,Inlier
587,381.400000,0.000000,0.000000,185.700000,0.000000,1104.600000,784.300000,7,14.541049,4.109689,4.361510,False,Inlier
588,238.200000,158.800000,0.000000,185.700000,0.000000,1040.600000,734.300000,28,26.913696,2.036641,4.361510,False,Inlier
589,186.200000,124.100000,0.000000,185.700000,0.000000,1083.400000,764.300000,7,7.995853,2.488320,4.361510,False,Inlier
590,339.200000,0.000000,0.000000,185.700000,0.000000,1069.200000,754.300000,28,31.899986,2.178718,4.361510,False,Inlier
591,238.100000,0.000000,0.000000,185.700000,0.000000,1118.800000,789.300000,7,10.335935,2.697535,4.361510,False,Inlier
592,252.500000,0.000000,0.000000,185.700000,0.000000,1111.600000,784.300000,28,19.765208,2.446899,4.361510,False,Inlier
593,382.500000,0.000000,0.000000,185.700000,0.000000,1047.800000,739.300000,28,37.437857,2.352629,4.361510,False,Inlier
594,252.500000,0.000000,0.000000,185.700000,0.000000,1111.600000,784.300000,7,11.483912,2.575835,4.361510,False,Inlier
595,316.100000,210.700000,0.000000,185.700000,0.000000,977.000000,689.300000,7,24.437787,3.503442,4.361510,False,Inlier
596,186.200000,124.100000,0.000000,185.700000,0.000000,1083.400000,764.300000,28,17.596806,2.194215,4.361510,False,Inlier
597,170.300000,155.500000,0.000000,185.700000,0.000000,1026.600000,724.300000,7,10.730315,3.442836,4.361510,False,Inlier
598,272.800000,181.900000,0.000000,185.700000,0.000000,1012.400000,714.300000,28,31.381500,2.385010,4.361510,False,Inlier
599,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,3,13.224150,2.387244,4.361510,False,Inlier
600,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,7,20.966965,2.283302,4.361510,False,Inlier
601,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,14,27.041249,2.356107,4.361510,False,Inlier
602,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,28,32.039950,2.350165,4.361510,False,Inlier
603,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,90,35.170171,3.420801,4.361510,False,Inlier
604,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,180,36.445701,7.796067,4.361510,True,Outlier
605,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,365,38.893341,17.750076,4.361510,True,Outlier
606,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,3,6.467285,2.626990,4.361510,False,Inlier
607,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,14,12.838043,2.544759,4.361510,False,Inlier
608,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,28,18.415904,2.514380,4.361510,False,Inlier
609,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,90,21.946021,3.641651,4.361510,False,Inlier
610,236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,180,24.104081,7.930146,4.361510,True,Outlier
611,236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,365,25.083137,17.996846,4.361510,True,Outlier
612,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,14,21.263440,2.423100,4.361510,False,Inlier
613,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,28,25.965666,2.386369,4.361510,False,Inlier
614,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,3,11.362564,2.381377,4.361510,False,Inlier
615,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,90,31.253947,3.295916,4.361510,False,Inlier
616,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,180,32.329530,7.587236,4.361510,True,Outlier
617,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,360,33.701587,17.345967,4.361510,True,Outlier
618,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,3,9.307926,2.454063,4.361510,False,Inlier
619,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,90,26.944722,3.294101,4.361510,False,Inlier
620,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,180,27.627303,7.621024,4.361510,True,Outlier
621,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,365,29.785363,17.583767,4.361510,True,Outlier
622,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,180,34.487590,7.758468,4.361510,True,Outlier
623,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,365,36.149227,17.760922,4.361510,True,Outlier
624,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,3,12.541568,2.453930,4.361510,False,Inlier
625,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,28,27.530777,2.397321,4.361510,False,Inlier
626,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,90,32.922479,3.478904,4.361510,False,Inlier
627,236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,7,9.990507,2.618467,4.361510,False,Inlier
628,200.000000,0.000000,0.000000,180.000000,0.000000,1125.000000,845.000000,7,7.839342,2.906637,4.361510,False,Inlier
629,200.000000,0.000000,0.000000,180.000000,0.000000,1125.000000,845.000000,28,12.245094,2.757650,4.361510,False,Inlier
630,225.000000,0.000000,0.000000,181.000000,0.000000,1113.000000,833.000000,7,11.169511,2.659513,4.361510,False,Inlier
631,225.000000,0.000000,0.000000,181.000000,0.000000,1113.000000,833.000000,28,17.340321,2.497772,4.361510,False,Inlier
632,325.000000,0.000000,0.000000,184.000000,0.000000,1063.000000,783.000000,7,17.540269,2.105311,4.361510,False,Inlier
633,325.000000,0.000000,0.000000,184.000000,0.000000,1063.000000,783.000000,28,30.571366,2.015645,4.361510,False,Inlier
634,275.000000,0.000000,0.000000,183.000000,0.000000,1088.000000,808.000000,7,14.203206,2.241334,4.361510,False,Inlier
635,275.000000,0.000000,0.000000,183.000000,0.000000,1088.000000,808.000000,28,24.497082,2.129827,4.361510,False,Inlier
636,300.000000,0.000000,0.000000,184.000000,0.000000,1075.000000,795.000000,7,15.575263,2.126271,4.361510,False,Inlier
637,300.000000,0.000000,0.000000,184.000000,0.000000,1075.000000,795.000000,28,26.848195,2.003013,4.361510,False,Inlier
638,375.000000,0.000000,0.000000,186.000000,0.000000,1038.000000,758.000000,7,26.062193,2.202551,4.361510,False,Inlier
639,375.000000,0.000000,0.000000,186.000000,0.000000,1038.000000,758.000000,28,38.210760,2.268387,4.361510,False,Inlier
640,400.000000,0.000000,0.000000,187.000000,0.000000,1025.000000,745.000000,28,43.698989,2.613218,4.361510,False,Inlier
641,400.000000,0.000000,0.000000,187.000000,0.000000,1025.000000,745.000000,7,30.143891,2.383523,4.361510,False,Inlier
642,250.000000,0.000000,0.000000,182.000000,0.000000,1100.000000,820.000000,7,12.734622,2.421601,4.361510,False,Inlier
643,250.000000,0.000000,0.000000,182.000000,0.000000,1100.000000,820.000000,28,20.870439,2.281137,4.361510,False,Inlier
644,350.000000,0.000000,0.000000,186.000000,0.000000,1050.000000,770.000000,7,20.277489,2.098697,4.361510,False,Inlier
645,350.000000,0.000000,0.000000,186.000000,0.000000,1050.000000,770.000000,28,34.294536,2.084066,4.361510,False,Inlier
646,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,7,19.539060,3.629402,4.361510,False,Inlier
647,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,90,47.714497,2.900322,4.361510,False,Inlier
648,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,90,43.377004,3.375206,4.361510,False,Inlier
649,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,28,29.892232,2.575056,4.361510,False,Inlier
650,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,3,6.902344,3.183470,4.361510,False,Inlier
651,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,90,33.192064,3.173315,4.361510,False,Inlier
652,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,3,4.903553,2.202941,4.361510,False,Inlier
653,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,3,4.565021,3.762547,4.361510,False,Inlier
654,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,90,25.460970,4.283999,4.361510,False,Inlier
655,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,28,24.290929,2.605758,4.361510,False,Inlier
656,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,28,33.947730,2.681001,4.361510,False,Inlier
657,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,3,11.414275,2.021722,4.361510,False,Inlier
658,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,28,20.593959,2.909372,4.361510,False,Inlier
659,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,7,25.893961,2.881836,4.361510,False,Inlier
660,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,90,29.231714,3.415573,4.361510,False,Inlier
661,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,90,31.023662,3.763031,4.361510,False,Inlier
662,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,7,10.393851,2.457916,4.361510,False,Inlier
663,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,28,33.664355,2.724986,4.361510,False,Inlier
664,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,28,27.874825,2.813438,4.361510,False,Inlier
665,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,7,19.350144,2.053173,4.361510,False,Inlier
666,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,7,11.392212,2.359024,4.361510,False,Inlier
667,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,3,12.788401,3.760783,4.361510,False,Inlier
668,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,28,39.321506,3.113561,4.361510,False,Inlier
669,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,3,4.782206,3.479042,4.361510,False,Inlier
670,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,3,16.109607,3.107015,4.361510,False,Inlier
671,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,28,43.377004,2.762055,4.361510,False,Inlier
672,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,7,20.416074,1.885036,4.361510,False,Inlier
673,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,3,6.940955,2.447190,4.361510,False,Inlier
674,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,7,15.030577,1.822925,4.361510,False,Inlier
675,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,3,13.565440,2.176823,4.361510,False,Inlier
676,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,90,32.532925,2.908390,4.361510,False,Inlier
