RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,LeverageDistance,LeverageCutoff,LeverageFlag,MedianRegressionPrediction,MedianRegressionResidual,ResidualRobustZ,ResidualZCutoff,ResponseOutlierFlag,OutlierClass
330,246.830000,0.000000,125.080000,143.300000,11.990000,1086.800000,800.890000,3,23.524921,2.878811,4.187427,False,33.463419,-9.938498,1.108272,3.500000,False,Regular
331,246.830000,0.000000,125.080000,143.300000,11.990000,1086.800000,800.890000,14,42.216615,2.749309,4.187427,False,35.168295,7.048320,0.785980,3.500000,False,Regular
332,246.830000,0.000000,125.080000,143.300000,11.990000,1086.800000,800.890000,28,52.503597,2.657327,4.187427,False,37.338137,15.165460,1.691146,3.500000,False,Regular
333,246.830000,0.000000,125.080000,143.300000,11.990000,1086.800000,800.890000,56,60.322255,2.740923,4.187427,False,41.677822,18.644433,2.079097,3.500000,False,Regular
334,246.830000,0.000000,125.080000,143.300000,11.990000,1086.800000,800.890000,100,66.424118,3.480925,4.187427,False,48.497327,17.926791,1.999071,3.500000,False,Regular
335,275.070000,0.000000,121.350000,159.480000,9.900000,1053.600000,777.500000,3,23.800712,2.049435,4.187427,False,33.152011,-9.351299,1.042792,3.500000,False,Regular
336,275.070000,0.000000,121.350000,159.480000,9.900000,1053.600000,777.500000,14,38.769235,1.864101,4.187427,False,34.856887,3.912349,0.436278,3.500000,False,Regular
337,275.070000,0.000000,121.350000,159.480000,9.900000,1053.600000,777.500000,28,51.331488,1.726868,4.187427,False,37.026729,14.304759,1.595167,3.500000,False,Regular
338,275.070000,0.000000,121.350000,159.480000,9.900000,1053.600000,777.500000,56,56.847296,1.855361,4.187427,False,41.366414,15.480882,1.726320,3.500000,False,Regular
339,275.070000,0.000000,121.350000,159.480000,9.900000,1053.600000,777.500000,100,58.605460,2.839140,4.187427,False,48.185918,10.419542,1.161915,3.500000,False,Regular
340,297.160000,0.000000,117.540000,174.800000,9.520000,1022.800000,753.450000,3,21.911547,2.038598,4.187427,False,32.355276,-10.443728,1.164612,3.500000,False,Regular
341,297.160000,0.000000,117.540000,174.800000,9.520000,1022.800000,753.450000,14,36.990387,1.848467,4.187427,False,34.060152,2.930236,0.326759,3.500000,False,Regular
342,297.160000,0.000000,117.540000,174.800000,9.520000,1022.800000,753.450000,28,47.401475,1.704859,4.187427,False,36.229994,11.171481,1.245766,3.500000,False,Regular
343,297.160000,0.000000,117.540000,174.800000,9.520000,1022.800000,753.450000,56,51.958911,1.825337,4.187427,False,40.569679,11.389233,1.270048,3.500000,False,Regular
344,297.160000,0.000000,117.540000,174.800000,9.520000,1022.800000,753.450000,100,56.743875,2.809847,4.187427,False,47.389183,9.354692,1.043170,3.500000,False,Regular
345,213.740000,0.000000,174.740000,154.790000,10.160000,1053.500000,776.350000,3,17.574743,2.676513,4.187427,False,31.010829,-13.436086,1.498299,3.500000,False,Regular
346,213.740000,0.000000,174.740000,154.790000,10.160000,1053.500000,776.350000,14,33.729166,2.536361,4.187427,False,32.715705,1.013461,0.113014,3.500000,False,Regular
347,213.740000,0.000000,174.740000,154.790000,10.160000,1053.500000,776.350000,28,40.148187,2.435897,4.187427,False,34.885548,5.262640,0.586853,3.500000,False,Regular
348,213.740000,0.000000,174.740000,154.790000,10.160000,1053.500000,776.350000,56,46.643051,2.525950,4.187427,False,39.225232,7.417819,0.827184,3.500000,False,Regular
349,213.740000,0.000000,174.740000,154.790000,10.160000,1053.500000,776.350000,100,50.076642,3.313249,4.187427,False,46.044737,4.031905,0.449610,3.500000,False,Regular
350,213.500000,0.000000,174.240000,154.610000,11.660000,1052.300000,775.480000,3,17.367900,2.584204,4.187427,False,31.109616,-13.741715,1.532380,3.500000,False,Regular
351,213.500000,0.000000,174.240000,154.610000,11.660000,1052.300000,775.480000,14,33.701587,2.434930,4.187427,False,32.814492,0.887095,0.098923,3.500000,False,Regular
352,213.500000,0.000000,174.240000,154.610000,11.660000,1052.300000,775.480000,28,45.939786,2.325006,4.187427,False,34.984334,10.955452,1.221676,3.500000,False,Regular
353,213.500000,0.000000,174.240000,154.610000,11.660000,1052.300000,775.480000,56,51.434910,2.409372,4.187427,False,39.324019,12.110891,1.350522,3.500000,False,Regular
354,213.500000,0.000000,174.240000,154.610000,11.660000,1052.300000,775.480000,100,59.301831,3.213685,4.187427,False,46.143523,13.158307,1.467323,3.500000,False,Regular
355,277.190000,97.820000,24.460000,160.700000,11.190000,1061.700000,782.460000,3,30.447260,2.677833,4.187427,False,34.952435,-4.505175,0.502386,3.500000,False,Regular
356,277.190000,97.820000,24.460000,160.700000,11.190000,1061.700000,782.460000,14,47.711739,2.537400,4.187427,False,36.657311,11.054428,1.232713,3.500000,False,Regular
357,277.190000,97.820000,24.460000,160.700000,11.190000,1061.700000,782.460000,28,63.142212,2.436512,4.187427,False,38.827154,24.315058,2.711446,3.500000,False,Regular
358,277.190000,97.820000,24.460000,160.700000,11.190000,1061.700000,782.460000,56,66.824014,2.525639,4.187427,False,43.166838,23.657176,2.638083,3.500000,False,Regular
359,277.190000,97.820000,24.460000,160.700000,11.190000,1061.700000,782.460000,100,66.948120,3.311931,4.187427,False,49.986343,16.961777,1.891459,3.500000,False,Regular
360,218.230000,54.640000,123.780000,140.750000,11.910000,1075.700000,792.670000,3,27.420461,3.036795,4.187427,False,35.605308,-8.184847,0.912717,3.500000,False,Regular
361,218.230000,54.640000,123.780000,140.750000,11.910000,1075.700000,792.670000,14,35.956173,2.916951,4.187427,False,37.310184,-1.354010,0.150990,3.500000,False,Regular
362,218.230000,54.640000,123.780000,140.750000,11.910000,1075.700000,792.670000,28,55.509713,2.833867,4.187427,False,39.480026,16.029687,1.787519,3.500000,False,Regular
363,218.230000,54.640000,123.780000,140.750000,11.910000,1075.700000,792.670000,56,61.990787,2.919092,4.187427,False,43.819711,18.171076,2.026312,3.500000,False,Regular
364,218.230000,54.640000,123.780000,140.750000,11.910000,1075.700000,792.670000,100,63.528319,3.631335,4.187427,False,50.639215,12.889103,1.437303,3.500000,False,Regular
365,214.900000,53.800000,121.890000,155.630000,9.610000,1014.300000,780.580000,3,18.016008,2.595107,4.187427,False,30.671040,-12.655032,1.411201,3.500000,False,Regular
366,214.900000,53.800000,121.890000,155.630000,9.610000,1014.300000,780.580000,14,38.603761,2.474625,4.187427,False,32.375916,6.227845,0.694486,3.500000,False,Regular
367,214.900000,53.800000,121.890000,155.630000,9.610000,1014.300000,780.580000,28,52.200228,2.403476,4.187427,False,34.545758,17.654470,1.968703,3.500000,False,Regular
368,214.900000,53.800000,121.890000,155.630000,9.610000,1014.300000,780.580000,56,53.958392,2.555082,4.187427,False,38.885443,15.072949,1.680830,3.500000,False,Regular
369,214.900000,53.800000,121.890000,155.630000,9.610000,1014.300000,780.580000,100,56.633559,3.406582,4.187427,False,45.704947,10.928611,1.218683,3.500000,False,Regular
370,218.850000,0.000000,124.130000,158.490000,11.330000,1078.700000,794.910000,3,15.340841,2.439742,4.187427,False,27.197768,-11.856927,1.322202,3.500000,False,Regular
371,218.850000,0.000000,124.130000,158.490000,11.330000,1078.700000,794.910000,14,26.048403,2.275624,4.187427,False,28.902644,-2.854241,0.318285,3.500000,False,Regular
372,218.850000,0.000000,124.130000,158.490000,11.330000,1078.700000,794.910000,28,30.219733,2.150316,4.187427,False,31.072487,-0.852754,0.095093,3.500000,False,Regular
373,218.850000,0.000000,124.130000,158.490000,11.330000,1078.700000,794.910000,56,37.266178,2.227225,4.187427,False,35.412171,1.854006,0.206746,3.500000,False,Regular
374,218.850000,0.000000,124.130000,158.490000,11.330000,1078.700000,794.910000,100,46.229366,3.063435,4.187427,False,42.231676,3.997690,0.445795,3.500000,False,Regular
375,376.000000,0.000000,0.000000,214.600000,0.000000,1003.500000,762.360000,3,16.278528,3.961193,4.187427,False,24.268845,-7.990316,0.891024,3.500000,False,Regular
376,376.000000,0.000000,0.000000,214.600000,0.000000,1003.500000,762.360000,14,25.620928,3.869239,4.187427,False,25.973721,-0.352793,0.039341,3.500000,False,Regular
377,376.000000,0.000000,0.000000,214.600000,0.000000,1003.500000,762.360000,28,31.971002,3.805906,4.187427,False,28.143563,3.827439,0.426809,3.500000,False,Regular
378,376.000000,0.000000,0.000000,214.600000,0.000000,1003.500000,762.360000,56,36.300911,3.867638,4.187427,False,32.483248,3.817664,0.425719,3.500000,False,Regular
379,376.000000,0.000000,0.000000,214.600000,0.000000,1003.500000,762.360000,100,43.057776,4.426970,4.187427,True,39.302752,3.755024,0.418734,3.500000,False,Leverage only
380,500.000000,0.000000,0.000000,140.000000,4.000000,966.000000,853.000000,28,67.568648,5.233981,4.187427,True,57.014491,10.554157,1.176926,3.500000,False,Leverage only
381,475.000000,0.000000,59.000000,142.000000,1.900000,1098.000000,641.000000,28,57.226508,6.603885,4.187427,True,54.404811,2.821697,0.314656,3.500000,False,Leverage only
382,315.000000,137.000000,0.000000,145.000000,5.900000,1130.000000,745.000000,28,81.751169,3.688812,4.187427,False,47.370114,34.381056,3.833936,3.500000,True,Response only
383,505.000000,0.000000,60.000000,195.000000,0.000000,1030.000000,630.000000,28,64.017847,4.861843,4.187427,True,50.687946,13.329900,1.486458,3.500000,False,Leverage only
384,451.000000,0.000000,0.000000,165.000000,11.250000,1030.000000,745.000000,28,78.800212,3.237228,4.187427,False,45.810471,32.989741,3.678786,3.500000,True,Response only
385,516.000000,0.000000,0.000000,162.000000,8.200000,801.000000,802.000000,28,41.368560,5.970375,4.187427,True,50.939960,-9.571400,1.067336,3.500000,False,Leverage only
386,520.000000,0.000000,0.000000,170.000000,5.200000,855.000000,855.000000,28,60.280887,3.823141,4.187427,False,53.965042,6.315844,0.704299,3.500000,False,Regular
387,528.000000,0.000000,0.000000,185.000000,6.860000,920.000000,720.000000,28,56.833507,3.238764,4.187427,False,49.928290,6.905217,0.770022,3.500000,False,Regular
388,520.000000,0.000000,0.000000,175.000000,5.200000,870.000000,805.000000,28,51.021224,3.458050,4.187427,False,51.749190,-0.727966,0.081178,3.500000,False,Regular
389,385.000000,0.000000,136.000000,158.000000,20.000000,903.000000,768.000000,28,55.551081,3.477963,4.187427,False,51.628776,3.922306,0.437388,3.500000,False,Regular
390,500.100000,0.000000,0.000000,200.000000,3.000000,1124.400000,613.200000,28,44.133359,5.259416,4.187427,True,44.956347,-0.822988,0.091774,3.500000,False,Leverage only
391,450.100000,50.000000,0.000000,200.000000,3.000000,1124.400000,613.200000,28,39.375974,5.052406,4.187427,True,44.017156,-4.641182,0.517552,3.500000,False,Leverage only
392,397.000000,17.200000,158.000000,167.000000,20.800000,967.000000,633.000000,28,55.647608,4.825005,4.187427,True,53.295934,2.351674,0.262242,3.500000,False,Leverage only
393,333.000000,17.500000,163.000000,167.000000,17.900000,996.000000,652.000000,28,47.277369,4.036463,4.187427,False,45.895074,1.382296,0.154144,3.500000,False,Regular
394,334.000000,17.600000,158.000000,189.000000,15.300000,967.000000,633.000000,28,44.326412,4.333951,4.187427,True,41.171638,3.154774,0.351798,3.500000,False,Leverage only
395,405.000000,0.000000,0.000000,175.000000,0.000000,1120.000000,695.000000,28,52.303649,3.274468,4.187427,False,36.771478,15.532171,1.732040,3.500000,False,Regular
396,200.000000,200.000000,0.000000,190.000000,0.000000,1145.000000,660.000000,28,49.249271,3.652510,4.187427,False,29.971082,19.278188,2.149769,3.500000,False,Regular
397,516.000000,0.000000,0.000000,162.000000,8.260000,801.000000,802.000000,28,41.368560,5.962364,4.187427,True,50.949677,-9.581117,1.068419,3.500000,False,Leverage only
398,145.000000,116.000000,119.000000,184.000000,5.700000,833.000000,880.000000,28,29.157940,3.170717,4.187427,False,27.533385,1.624555,0.181159,3.500000,False,Regular
399,160.000000,128.000000,122.000000,182.000000,6.400000,824.000000,879.000000,28,39.396659,3.293618,4.187427,False,31.545373,7.851285,0.875521,3.500000,False,Regular
400,234.000000,156.000000,0.000000,189.000000,5.850000,981.000000,760.000000,28,39.300132,1.773875,4.187427,False,30.067719,9.232413,1.029534,3.500000,False,Regular
401,250.000000,180.000000,95.000000,159.000000,9.450000,860.000000,800.000000,28,67.865123,3.316226,4.187427,False,48.297338,19.567784,2.182063,3.500000,False,Regular
402,475.000000,0.000000,0.000000,162.000000,9.500000,1044.000000,662.000000,28,58.522723,4.843786,4.187427,True,46.142166,12.380557,1.380593,3.500000,False,Leverage only
403,285.000000,190.000000,0.000000,163.000000,7.600000,1031.000000,685.000000,28,53.579180,3.270268,4.187427,False,42.774721,10.804459,1.204838,3.500000,False,Regular
404,356.000000,119.000000,0.000000,160.000000,9.030000,1061.000000,657.000000,28,58.998461,4.075346,4.187427,False,44.300214,14.698247,1.639046,3.500000,False,Regular
405,275.000000,180.000000,120.000000,162.000000,10.350000,830.000000,765.000000,28,76.235361,3.657182,4.187427,False,52.277545,23.957816,2.671609,3.500000,False,Regular
406,500.000000,0.000000,0.000000,151.000000,9.000000,1033.000000,655.000000,28,69.837024,6.000617,4.187427,True,50.167120,19.669904,2.193451,3.500000,False,Leverage only
407,165.000000,0.020000,143.570000,163.810000,0.000000,1005.600000,900.900000,3,14.396259,4.787412,4.187427,True,21.804232,-7.407973,0.826086,3.500000,False,Leverage only
408,165.000000,128.500000,132.100000,175.060000,8.080000,1005.800000,746.600000,3,19.415644,2.272756,4.187427,False,30.073007,-10.657363,1.188435,3.500000,False,Regular
409,178.030000,129.800000,118.600000,179.940000,3.570000,1007.300000,746.800000,3,20.725649,2.786040,4.187427,False,29.359205,-8.633557,0.962754,3.500000,False,Regular
410,167.350000,129.900000,128.620000,175.460000,7.790000,1006.300000,746.600000,3,14.940945,2.259104,4.187427,False,30.107547,-15.166602,1.691274,3.500000,False,Regular
411,172.380000,13.610000,172.370000,156.760000,4.140000,1006.300000,856.400000,3,21.291019,4.174052,4.187427,False,27.405629,-6.114611,0.681859,3.500000,False,Regular
412,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,3,23.076762,3.038254,4.187427,False,29.121024,-6.044263,0.674014,3.500000,False,Regular
413,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,3,15.520105,2.685500,4.187427,False,29.931063,-14.410958,1.607010,3.500000,False,Regular
414,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,3,15.816579,2.390545,4.187427,False,30.761835,-14.945256,1.666591,3.500000,False,Regular
415,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,3,12.548463,2.411053,4.187427,False,22.344574,-9.796110,1.092394,3.500000,False,Regular
416,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,3,8.487450,2.777206,4.187427,False,22.980766,-14.493317,1.616194,3.500000,False,Regular
417,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,3,15.609737,2.445523,4.187427,False,30.241121,-14.631385,1.631590,3.500000,False,Regular
418,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,3,12.176146,2.436444,4.187427,False,21.461008,-9.284862,1.035383,3.500000,False,Regular
419,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,3,11.983093,3.106191,4.187427,False,24.025380,-12.042288,1.342872,3.500000,False,Regular
420,165.000000,0.020000,143.570000,163.810000,0.000000,1005.600000,900.900000,14,16.878372,4.711672,4.187427,True,23.509108,-6.630736,0.739413,3.500000,False,Leverage only
421,165.000000,128.500000,132.100000,175.060000,8.080000,1005.800000,746.600000,14,33.087953,2.103008,4.187427,False,31.777883,1.310070,0.146090,3.500000,False,Regular
422,178.030000,129.800000,118.600000,179.940000,3.570000,1007.300000,746.800000,14,34.239378,2.658148,4.187427,False,31.064081,3.175297,0.354087,3.500000,False,Regular
423,167.350000,129.900000,128.620000,175.460000,7.790000,1006.300000,746.600000,14,31.812423,2.089032,4.187427,False,31.812423,-0.000000,0.000000,3.500000,False,Regular
424,172.380000,13.610000,172.370000,156.760000,4.140000,1006.300000,856.400000,14,29.750889,4.087312,4.187427,False,29.110506,0.640384,0.071411,3.500000,False,Regular
425,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,14,33.005216,2.916436,4.187427,False,30.825900,2.179316,0.243022,3.500000,False,Regular
426,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,14,32.901795,2.551675,4.187427,False,31.635939,1.265855,0.141159,3.500000,False,Regular
427,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,14,29.550941,2.223698,4.187427,False,32.466711,-2.915770,0.325146,3.500000,False,Regular
428,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,14,19.415644,2.240528,4.187427,False,24.049450,-4.633805,0.516730,3.500000,False,Regular
429,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,14,24.655662,2.626414,4.187427,False,24.685642,-0.029981,0.003343,3.500000,False,Regular
430,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,14,29.592310,2.284812,4.187427,False,31.945998,-2.353688,0.262467,3.500000,False,Regular
431,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,14,24.283345,2.259638,4.187427,False,23.165885,1.117460,0.124611,3.500000,False,Regular
432,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,14,20.725649,2.970881,4.187427,False,25.730257,-5.004608,0.558079,3.500000,False,Regular
433,165.000000,0.020000,143.570000,163.810000,0.000000,1005.600000,900.900000,28,26.200088,4.659882,4.187427,True,25.678951,0.521137,0.058114,3.500000,False,Leverage only
434,165.000000,128.500000,132.100000,175.060000,8.080000,1005.800000,746.600000,28,46.387945,1.976768,4.187427,False,33.947726,12.440220,1.387247,3.500000,False,Regular
435,178.030000,129.800000,118.600000,179.940000,3.570000,1007.300000,746.800000,28,39.162237,2.570975,4.187427,False,33.233924,5.928313,0.661084,3.500000,False,Regular
436,167.350000,129.900000,128.620000,175.460000,7.790000,1006.300000,746.600000,28,41.203086,1.962958,4.187427,False,33.982265,7.220821,0.805216,3.500000,False,Regular
437,172.380000,13.610000,172.370000,156.760000,4.140000,1006.300000,856.400000,28,33.687797,4.027953,4.187427,False,31.280348,2.407449,0.268462,3.500000,False,Regular
438,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,28,38.203865,2.830670,4.187427,False,32.995743,5.208122,0.580774,3.500000,False,Regular
439,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,28,41.409929,2.459545,4.187427,False,33.805782,7.604147,0.847961,3.500000,False,Regular
440,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,28,37.810864,2.096501,4.187427,False,34.636553,3.174310,0.353977,3.500000,False,Regular
441,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,28,24.848715,2.107307,4.187427,False,26.219292,-1.370577,0.152837,3.500000,False,Regular
442,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,28,27.220512,2.508251,4.187427,False,26.855485,0.365028,0.040705,3.500000,False,Regular
443,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,28,44.636676,2.164057,4.187427,False,34.115840,10.520836,1.173210,3.500000,False,Regular
444,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,28,37.266178,2.116495,4.187427,False,25.335727,11.930451,1.330401,3.500000,False,Regular
445,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,28,33.274112,2.865293,4.187427,False,27.900099,5.374013,0.599272,3.500000,False,Regular
446,165.000000,0.020000,143.570000,163.810000,0.000000,1005.600000,900.900000,56,36.562912,4.710593,4.187427,True,30.018635,6.544277,0.729772,3.500000,False,Leverage only
447,165.000000,128.500000,132.100000,175.060000,8.080000,1005.800000,746.600000,56,53.723970,2.079288,4.187427,False,38.287410,15.436560,1.721378,3.500000,False,Regular
448,178.030000,129.800000,118.600000,179.940000,3.570000,1007.300000,746.800000,56,48.587374,2.672848,4.187427,False,37.573608,11.013765,1.228178,3.500000,False,Regular
449,167.350000,129.900000,128.620000,175.460000,7.790000,1006.300000,746.600000,56,51.724490,2.068185,4.187427,False,38.321950,13.402540,1.494558,3.500000,False,Regular
450,172.380000,13.610000,172.370000,156.760000,4.140000,1006.300000,856.400000,56,35.852752,4.087404,4.187427,False,35.620033,0.232719,0.025951,3.500000,False,Regular
451,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,56,53.772233,2.910803,4.187427,False,37.335427,16.436806,1.832918,3.500000,False,Regular
452,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,56,53.461969,2.563568,4.187427,False,38.145466,15.316503,1.707990,3.500000,False,Regular
453,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,56,48.987270,2.177651,4.187427,False,38.976238,10.011032,1.116360,3.500000,False,Regular
454,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,56,31.715896,2.174441,4.187427,False,30.558977,1.156919,0.129012,3.500000,False,Regular
455,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,56,39.644870,2.554166,4.187427,False,31.195169,8.449701,0.942252,3.500000,False,Regular
456,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,56,51.255646,2.248239,4.187427,False,38.455525,12.800121,1.427380,3.500000,False,Regular
457,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,56,43.388725,2.161622,4.187427,False,29.675412,13.713313,1.529213,3.500000,False,Regular
458,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,56,39.265658,2.902298,4.187427,False,32.239784,7.025875,0.783477,3.500000,False,Regular
459,165.000000,0.020000,143.570000,163.810000,0.000000,1005.600000,900.900000,100,37.955654,5.179908,4.187427,True,36.838140,1.117514,0.124617,3.500000,False,Leverage only
460,165.000000,128.500000,132.100000,175.060000,8.080000,1005.800000,746.600000,100,55.020185,2.978577,4.187427,False,45.106915,9.913270,1.105459,3.500000,False,Regular
461,178.030000,129.800000,118.600000,179.940000,3.570000,1007.300000,746.800000,100,49.993905,3.446538,4.187427,False,44.393113,5.600792,0.624561,3.500000,False,Regular
462,167.350000,129.900000,128.620000,175.460000,7.790000,1006.300000,746.600000,100,53.655022,2.973046,4.187427,False,45.141454,8.513568,0.949374,3.500000,False,Regular
463,172.380000,13.610000,172.370000,156.760000,4.140000,1006.300000,856.400000,100,37.679863,4.621696,4.187427,True,42.439537,-4.759674,0.530766,3.500000,False,Leverage only
464,173.540000,50.050000,173.530000,164.770000,6.470000,1006.200000,793.500000,100,56.061294,3.618120,4.187427,False,44.154932,11.906362,1.327714,3.500000,False,Regular
465,167.000000,75.400000,167.000000,164.030000,7.910000,1007.300000,770.100000,100,56.812822,3.359765,4.187427,False,44.964971,11.847852,1.321190,3.500000,False,Regular
466,173.810000,93.370000,159.900000,172.340000,9.730000,1007.200000,746.600000,100,50.938487,3.030224,4.187427,False,45.795743,5.142744,0.573483,3.500000,False,Regular
467,190.340000,0.000000,125.180000,166.610000,9.880000,1079.000000,798.900000,100,33.563692,3.012463,4.187427,False,37.378481,-3.814789,0.425399,3.500000,False,Regular
468,250.000000,0.000000,95.690000,191.840000,5.330000,948.900000,857.200000,100,41.161717,3.283910,4.187427,False,38.014674,3.147043,0.350936,3.500000,False,Regular
469,213.500000,0.000000,174.240000,159.210000,11.660000,1043.600000,771.900000,100,52.958652,3.087606,4.187427,False,45.275029,7.683623,0.856824,3.500000,False,Regular
470,194.680000,0.000000,100.520000,170.170000,7.480000,998.000000,901.800000,100,44.278149,2.978427,4.187427,False,36.494916,7.783233,0.867932,3.500000,False,Regular
471,251.370000,0.000000,118.270000,192.940000,5.750000,1043.600000,754.300000,100,40.148187,3.557213,4.187427,False,39.059288,1.088900,0.121426,3.500000,False,Regular
472,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,28,57.026560,2.652490,4.187427,False,54.409711,2.616849,0.291813,3.500000,False,Regular
473,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,28,44.422939,2.651888,4.187427,False,54.414569,-9.991630,1.114197,3.500000,False,Regular
474,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,28,51.021224,2.651888,4.187427,False,54.414569,-3.393345,0.378402,3.500000,False,Regular
475,446.000000,24.000000,79.000000,162.000000,10.300000,967.000000,712.000000,28,53.386127,2.733336,4.187427,False,54.197560,-0.811433,0.090485,3.500000,False,Regular
476,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,3,35.363224,2.813868,4.187427,False,50.534992,-15.171768,1.691850,3.500000,False,Regular
477,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,3,25.021084,2.813524,4.187427,False,50.539851,-25.518767,2.845675,3.500000,False,Regular
478,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,3,23.345657,2.813524,4.187427,False,50.539851,-27.194193,3.032507,3.500000,False,Regular
479,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,7,52.007175,2.770096,4.187427,False,51.154947,0.852228,0.095034,3.500000,False,Regular
480,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,7,38.017707,2.769710,4.187427,False,51.159806,-13.142099,1.465515,3.500000,False,Regular
481,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,7,39.300132,2.769710,4.187427,False,51.159806,-11.859674,1.322508,3.500000,False,Regular
482,446.000000,24.000000,79.000000,162.000000,11.610000,967.000000,712.000000,56,61.066889,2.805756,4.187427,False,58.749395,2.317494,0.258431,3.500000,False,Regular
483,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,56,56.144031,2.804936,4.187427,False,58.754254,-2.610223,0.291074,3.500000,False,Regular
484,446.000000,24.000000,79.000000,162.000000,11.640000,967.000000,712.000000,56,55.254607,2.804936,4.187427,False,58.754254,-3.499647,0.390256,3.500000,False,Regular
485,446.000000,24.000000,79.000000,162.000000,10.300000,967.000000,712.000000,56,54.765079,2.892947,4.187427,False,58.537245,-3.772166,0.420646,3.500000,False,Regular
486,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,28,50.235221,2.605075,4.187427,False,52.981374,-2.746153,0.306232,3.500000,False,Regular
487,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,28,46.684420,2.576857,4.187427,False,52.918215,-6.233795,0.695149,3.500000,False,Regular
488,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,28,46.684420,2.613620,4.187427,False,52.542497,-5.858077,0.653252,3.500000,False,Regular
489,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,3,22.752708,2.877328,4.187427,False,49.106656,-26.353948,2.938809,3.500000,False,Regular
490,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,3,25.510612,2.848940,4.187427,False,49.043496,-23.532884,2.624223,3.500000,False,Regular
491,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,3,34.770275,2.865326,4.187427,False,48.667779,-13.897504,1.549753,3.500000,False,Regular
492,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,7,36.838703,2.817254,4.187427,False,49.726611,-12.887908,1.437170,3.500000,False,Regular
493,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,7,45.898417,2.788724,4.187427,False,49.663451,-3.765034,0.419850,3.500000,False,Regular
494,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,7,41.665035,2.808232,4.187427,False,49.287734,-7.622699,0.850030,3.500000,False,Regular
495,387.000000,20.000000,94.000000,157.000000,14.320000,938.000000,845.000000,56,56.337084,2.634249,4.187427,False,57.321059,-0.983975,0.109726,3.500000,False,Regular
