RecordID,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,RobustDistance,DistanceCutoff,OutlierFlag,OutlierStatus
346,0.031130,0.000000,4.390000,0,0.442000,6.014000,48.500000,8.013600,3,352,18.800000,385.640000,10.530000,17.500000,4.413778,4.973490,False,Inlier
347,0.061620,0.000000,4.390000,0,0.442000,5.898000,52.300000,8.013600,3,352,18.800000,364.610000,12.670000,17.200000,4.441808,4.973490,False,Inlier
348,0.018700,85.000000,4.150000,0,0.429000,6.516000,27.700000,8.535300,4,351,17.900000,392.430000,6.360000,23.100000,5.207900,4.973490,True,Outlier
349,0.015010,80.000000,2.010000,0,0.435000,6.635000,29.700000,8.344000,4,280,17.000000,390.940000,5.990000,24.500000,4.723072,4.973490,False,Inlier
350,0.028990,40.000000,1.250000,0,0.429000,6.939000,34.500000,8.792100,1,335,19.700000,389.850000,5.890000,26.600000,5.093466,4.973490,True,Outlier
351,0.062110,40.000000,1.250000,0,0.429000,6.490000,44.400000,8.792100,1,335,19.700000,396.900000,5.980000,22.900000,4.853318,4.973490,False,Inlier
352,0.079500,60.000000,1.690000,0,0.411000,6.579000,35.900000,10.710300,4,411,18.300000,370.780000,5.490000,24.100000,5.957503,4.973490,True,Outlier
353,0.072440,60.000000,1.690000,0,0.411000,5.884000,18.500000,10.710300,4,411,18.300000,392.330000,7.790000,18.600000,5.701246,4.973490,True,Outlier
354,0.017090,90.000000,2.020000,0,0.410000,6.728000,36.100000,12.126500,5,187,17.000000,384.460000,4.500000,30.100000,7.536540,4.973490,True,Outlier
355,0.043010,80.000000,1.910000,0,0.413000,5.663000,21.900000,10.585700,4,334,22.000000,382.800000,8.050000,18.200000,7.390334,4.973490,True,Outlier
356,0.106590,80.000000,1.910000,0,0.413000,5.936000,19.500000,10.585700,4,334,22.000000,376.040000,5.570000,20.600000,7.404724,4.973490,True,Outlier
357,8.982960,0.000000,18.100000,1,0.770000,6.212000,97.400000,2.122200,24,666,20.200000,377.730000,17.600000,17.800000,3.339225,4.973490,False,Inlier
358,3.849700,0.000000,18.100000,1,0.770000,6.395000,91.000000,2.505200,24,666,20.200000,391.340000,13.270000,21.700000,4.255749,4.973490,False,Inlier
359,5.201770,0.000000,18.100000,1,0.770000,6.127000,83.400000,2.722700,24,666,20.200000,395.430000,11.480000,22.700000,4.662661,4.973490,False,Inlier
360,4.261310,0.000000,18.100000,0,0.770000,6.112000,81.300000,2.509100,24,666,20.200000,390.740000,12.670000,22.600000,4.576609,4.973490,False,Inlier
361,4.541920,0.000000,18.100000,0,0.770000,6.398000,88.000000,2.518200,24,666,20.200000,374.560000,7.790000,25.000000,5.044101,4.973490,True,Outlier
362,3.836840,0.000000,18.100000,0,0.770000,6.251000,91.100000,2.295500,24,666,20.200000,350.650000,14.190000,19.900000,4.097910,4.973490,False,Inlier
363,3.678220,0.000000,18.100000,0,0.770000,5.362000,96.200000,2.103600,24,666,20.200000,380.790000,10.190000,20.800000,6.090070,4.973490,True,Outlier
364,4.222390,0.000000,18.100000,1,0.770000,5.803000,89.000000,1.904700,24,666,20.200000,353.040000,14.640000,16.800000,4.141143,4.973490,False,Inlier
365,3.474280,0.000000,18.100000,1,0.718000,8.780000,82.900000,1.904700,24,666,20.200000,354.550000,5.290000,21.900000,7.869648,4.973490,True,Outlier
366,4.555870,0.000000,18.100000,0,0.718000,3.561000,87.900000,1.613200,24,666,20.200000,354.700000,7.120000,27.500000,12.014025,4.973490,True,Outlier
367,3.696950,0.000000,18.100000,0,0.718000,4.963000,91.400000,1.752300,24,666,20.200000,316.030000,14.000000,21.900000,6.074639,4.973490,True,Outlier
368,13.522200,0.000000,18.100000,0,0.631000,3.863000,100.000000,1.510600,24,666,20.200000,131.420000,13.330000,23.100000,10.966282,4.973490,True,Outlier
369,4.898220,0.000000,18.100000,0,0.631000,4.970000,100.000000,1.332500,24,666,20.200000,375.520000,3.260000,50.000000,13.723568,4.973490,True,Outlier
370,5.669980,0.000000,18.100000,1,0.631000,6.683000,96.800000,1.356700,24,666,20.200000,375.330000,3.730000,50.000000,9.598393,4.973490,True,Outlier
371,6.538760,0.000000,18.100000,1,0.631000,7.016000,97.500000,1.202400,24,666,20.200000,392.050000,2.960000,50.000000,9.087249,4.973490,True,Outlier
372,9.232300,0.000000,18.100000,0,0.631000,6.216000,100.000000,1.169100,24,666,20.200000,366.150000,9.530000,50.000000,11.071664,4.973490,True,Outlier
373,8.267250,0.000000,18.100000,1,0.668000,5.875000,89.600000,1.129600,24,666,20.200000,347.880000,8.880000,50.000000,11.567252,4.973490,True,Outlier
374,11.108100,0.000000,18.100000,0,0.668000,4.906000,100.000000,1.174200,24,666,20.200000,396.900000,34.770000,13.800000,5.996449,4.973490,True,Outlier
375,18.498200,0.000000,18.100000,0,0.668000,4.138000,100.000000,1.137000,24,666,20.200000,396.900000,37.970000,13.800000,9.277959,4.973490,True,Outlier
376,19.609100,0.000000,18.100000,0,0.671000,7.313000,97.900000,1.316300,24,666,20.200000,396.900000,13.440000,15.000000,6.772390,4.973490,True,Outlier
377,15.288000,0.000000,18.100000,0,0.671000,6.649000,93.300000,1.344900,24,666,20.200000,363.020000,23.240000,13.900000,3.904086,4.973490,False,Inlier
378,9.823490,0.000000,18.100000,0,0.671000,6.794000,98.800000,1.358000,24,666,20.200000,396.900000,21.240000,13.300000,3.049242,4.973490,False,Inlier
379,23.648200,0.000000,18.100000,0,0.671000,6.380000,96.200000,1.386100,24,666,20.200000,396.900000,23.690000,13.100000,7.572440,4.973490,True,Outlier
380,17.866700,0.000000,18.100000,0,0.671000,6.223000,100.000000,1.386100,24,666,20.200000,393.740000,21.780000,10.200000,4.811105,4.973490,False,Inlier
381,88.976200,0.000000,18.100000,0,0.671000,6.968000,91.900000,1.416500,24,666,20.200000,396.900000,17.210000,10.400000,42.384461,4.973490,True,Outlier
382,15.874400,0.000000,18.100000,0,0.671000,6.545000,99.100000,1.519200,24,666,20.200000,396.900000,21.080000,10.900000,4.088396,4.973490,False,Inlier
383,9.187020,0.000000,18.100000,0,0.700000,5.536000,100.000000,1.580400,24,666,20.200000,396.900000,23.600000,11.300000,2.433845,4.973490,False,Inlier
384,7.992480,0.000000,18.100000,0,0.700000,5.520000,100.000000,1.533100,24,666,20.200000,396.900000,24.560000,12.300000,2.736837,4.973490,False,Inlier
385,20.084900,0.000000,18.100000,0,0.700000,4.368000,91.200000,1.439500,24,666,20.200000,285.830000,30.630000,8.800000,7.758545,4.973490,True,Outlier
386,16.811800,0.000000,18.100000,0,0.700000,5.277000,98.100000,1.426100,24,666,20.200000,396.900000,30.810000,7.200000,4.824955,4.973490,False,Inlier
387,24.393800,0.000000,18.100000,0,0.700000,4.652000,100.000000,1.467200,24,666,20.200000,396.900000,28.280000,10.500000,9.478045,4.973490,True,Outlier
388,22.597100,0.000000,18.100000,0,0.700000,5.000000,89.500000,1.518400,24,666,20.200000,396.900000,31.990000,7.400000,7.648032,4.973490,True,Outlier
389,14.333700,0.000000,18.100000,0,0.700000,4.880000,100.000000,1.589500,24,666,20.200000,372.920000,30.620000,10.200000,5.047001,4.973490,True,Outlier
390,8.151740,0.000000,18.100000,0,0.700000,5.390000,98.900000,1.728100,24,666,20.200000,396.900000,20.850000,11.500000,2.723812,4.973490,False,Inlier
391,6.962150,0.000000,18.100000,0,0.700000,5.713000,97.000000,1.926500,24,666,20.200000,394.430000,17.110000,15.100000,2.659778,4.973490,False,Inlier
392,5.293050,0.000000,18.100000,0,0.700000,6.051000,82.500000,2.167800,24,666,20.200000,378.380000,18.760000,23.200000,3.699797,4.973490,False,Inlier
393,11.577900,0.000000,18.100000,0,0.700000,5.036000,97.000000,1.770000,24,666,20.200000,396.900000,25.680000,9.700000,3.589477,4.973490,False,Inlier
394,8.644760,0.000000,18.100000,0,0.693000,6.193000,92.600000,1.791200,24,666,20.200000,396.900000,15.170000,13.800000,2.365978,4.973490,False,Inlier
395,13.359800,0.000000,18.100000,0,0.693000,5.887000,94.700000,1.782100,24,666,20.200000,396.900000,16.350000,12.700000,3.671798,4.973490,False,Inlier
396,8.716750,0.000000,18.100000,0,0.693000,6.471000,98.800000,1.725700,24,666,20.200000,391.980000,17.120000,13.100000,2.341943,4.973490,False,Inlier
397,5.872050,0.000000,18.100000,0,0.693000,6.405000,96.000000,1.676800,24,666,20.200000,396.900000,19.370000,12.500000,2.957259,4.973490,False,Inlier
398,7.672020,0.000000,18.100000,0,0.693000,5.747000,98.900000,1.633400,24,666,20.200000,393.100000,19.920000,8.500000,2.674065,4.973490,False,Inlier
399,38.351800,0.000000,18.100000,0,0.693000,5.453000,100.000000,1.489600,24,666,20.200000,396.900000,30.590000,5.000000,14.925290,4.973490,True,Outlier
400,9.916550,0.000000,18.100000,0,0.693000,5.852000,77.800000,1.500400,24,666,20.200000,338.160000,29.970000,6.300000,4.341456,4.973490,False,Inlier
401,25.046100,0.000000,18.100000,0,0.693000,5.987000,100.000000,1.588800,24,666,20.200000,396.900000,26.770000,5.600000,8.038493,4.973490,True,Outlier
402,14.236200,0.000000,18.100000,0,0.693000,6.343000,100.000000,1.574100,24,666,20.200000,396.900000,20.320000,7.200000,3.850372,4.973490,False,Inlier
403,9.595710,0.000000,18.100000,0,0.693000,6.404000,100.000000,1.639000,24,666,20.200000,376.110000,20.310000,12.100000,2.217040,4.973490,False,Inlier
404,24.801700,0.000000,18.100000,0,0.693000,5.349000,96.000000,1.702800,24,666,20.200000,396.900000,19.770000,8.300000,9.119288,4.973490,True,Outlier
405,41.529200,0.000000,18.100000,0,0.693000,5.531000,85.400000,1.607400,24,666,20.200000,329.460000,27.380000,8.500000,16.920449,4.973490,True,Outlier
406,67.920800,0.000000,18.100000,0,0.693000,5.683000,100.000000,1.425400,24,666,20.200000,384.970000,22.980000,5.000000,31.111593,4.973490,True,Outlier
407,20.716200,0.000000,18.100000,0,0.659000,4.138000,100.000000,1.178100,24,666,20.200000,370.220000,23.340000,11.900000,9.407267,4.973490,True,Outlier
408,11.951100,0.000000,18.100000,0,0.659000,5.608000,100.000000,1.285200,24,666,20.200000,332.090000,12.130000,27.900000,6.752525,4.973490,True,Outlier
409,7.403890,0.000000,18.100000,0,0.597000,5.617000,97.900000,1.454700,24,666,20.200000,314.640000,26.400000,17.200000,4.348372,4.973490,False,Inlier
410,14.438300,0.000000,18.100000,0,0.597000,6.852000,100.000000,1.465500,24,666,20.200000,179.360000,19.780000,27.500000,5.397613,4.973490,True,Outlier
411,51.135800,0.000000,18.100000,0,0.597000,5.757000,100.000000,1.413000,24,666,20.200000,2.600000,10.110000,15.000000,24.327049,4.973490,True,Outlier
412,14.050700,0.000000,18.100000,0,0.597000,6.657000,100.000000,1.527500,24,666,20.200000,35.050000,21.220000,17.200000,4.023102,4.973490,False,Inlier
413,18.811000,0.000000,18.100000,0,0.597000,4.628000,100.000000,1.553900,24,666,20.200000,28.790000,34.370000,17.900000,9.123887,4.973490,True,Outlier
414,28.655800,0.000000,18.100000,0,0.597000,5.155000,100.000000,1.589400,24,666,20.200000,210.970000,20.080000,16.300000,12.191777,4.973490,True,Outlier
415,45.746100,0.000000,18.100000,0,0.693000,4.519000,100.000000,1.658200,24,666,20.200000,88.270000,36.980000,7.000000,19.667226,4.973490,True,Outlier
416,18.084600,0.000000,18.100000,0,0.679000,6.434000,100.000000,1.834700,24,666,20.200000,27.250000,29.050000,7.200000,5.251095,4.973490,True,Outlier
417,10.834200,0.000000,18.100000,0,0.679000,6.782000,90.800000,1.819500,24,666,20.200000,21.570000,25.790000,7.500000,4.613807,4.973490,False,Inlier
418,25.940600,0.000000,18.100000,0,0.679000,5.304000,89.100000,1.647500,24,666,20.200000,127.360000,26.640000,10.400000,9.209260,4.973490,True,Outlier
419,73.534100,0.000000,18.100000,0,0.679000,5.957000,100.000000,1.802600,24,666,20.200000,16.450000,20.620000,8.800000,34.455310,4.973490,True,Outlier
420,11.812300,0.000000,18.100000,0,0.718000,6.824000,76.500000,1.794000,24,666,20.200000,48.450000,22.740000,8.400000,4.626234,4.973490,False,Inlier
421,11.087400,0.000000,18.100000,0,0.718000,6.411000,100.000000,1.858900,24,666,20.200000,318.750000,15.020000,16.700000,2.911612,4.973490,False,Inlier
422,7.022590,0.000000,18.100000,0,0.718000,6.006000,95.300000,1.874600,24,666,20.200000,319.980000,15.700000,14.200000,2.587772,4.973490,False,Inlier
423,12.048200,0.000000,18.100000,0,0.614000,5.648000,87.600000,1.951200,24,666,20.200000,291.550000,14.100000,20.800000,4.761174,4.973490,False,Inlier
424,7.050420,0.000000,18.100000,0,0.614000,6.103000,85.100000,2.021800,24,666,20.200000,2.520000,23.290000,13.400000,3.147602,4.973490,False,Inlier
425,8.792120,0.000000,18.100000,0,0.584000,5.565000,70.600000,2.063500,24,666,20.200000,3.650000,17.160000,11.700000,3.304441,4.973490,False,Inlier
426,15.860300,0.000000,18.100000,0,0.679000,5.896000,95.400000,1.909600,24,666,20.200000,7.680000,24.390000,8.300000,3.822605,4.973490,False,Inlier
427,12.247200,0.000000,18.100000,0,0.584000,5.837000,59.700000,1.997600,24,666,20.200000,24.650000,15.690000,10.200000,4.121096,4.973490,False,Inlier
428,37.661900,0.000000,18.100000,0,0.679000,6.202000,78.700000,1.862900,24,666,20.200000,18.820000,14.520000,10.900000,15.763481,4.973490,True,Outlier
429,7.367110,0.000000,18.100000,0,0.679000,6.193000,78.100000,1.935600,24,666,20.200000,96.730000,21.520000,11.000000,2.898899,4.973490,False,Inlier
430,9.338890,0.000000,18.100000,0,0.679000,6.380000,95.600000,1.968200,24,666,20.200000,60.720000,24.080000,9.500000,2.994641,4.973490,False,Inlier
431,8.492130,0.000000,18.100000,0,0.584000,6.348000,86.100000,2.052700,24,666,20.200000,83.450000,17.640000,14.500000,3.004313,4.973490,False,Inlier
432,10.062300,0.000000,18.100000,0,0.584000,6.833000,94.300000,2.088200,24,666,20.200000,81.330000,19.690000,14.100000,3.790888,4.973490,False,Inlier
433,6.444050,0.000000,18.100000,0,0.584000,6.425000,74.800000,2.200400,24,666,20.200000,97.950000,12.030000,16.100000,3.440976,4.973490,False,Inlier
434,5.581070,0.000000,18.100000,0,0.713000,6.436000,87.900000,2.315800,24,666,20.200000,100.190000,16.220000,14.300000,2.864392,4.973490,False,Inlier
435,13.913400,0.000000,18.100000,0,0.713000,6.208000,95.000000,2.222200,24,666,20.200000,100.630000,15.170000,11.700000,4.080275,4.973490,False,Inlier
436,11.160400,0.000000,18.100000,0,0.740000,6.629000,94.600000,2.124700,24,666,20.200000,109.850000,23.270000,13.400000,3.264260,4.973490,False,Inlier
437,14.420800,0.000000,18.100000,0,0.740000,6.461000,93.300000,2.002600,24,666,20.200000,27.490000,18.050000,9.600000,4.124865,4.973490,False,Inlier
438,15.177200,0.000000,18.100000,0,0.740000,6.152000,100.000000,1.914200,24,666,20.200000,9.320000,26.450000,8.700000,3.917025,4.973490,False,Inlier
439,13.678100,0.000000,18.100000,0,0.740000,5.935000,87.900000,1.820600,24,666,20.200000,68.950000,34.020000,8.400000,5.219106,4.973490,True,Outlier
440,9.390630,0.000000,18.100000,0,0.740000,5.627000,93.900000,1.817200,24,666,20.200000,396.900000,22.880000,12.800000,2.820561,4.973490,False,Inlier
441,22.051100,0.000000,18.100000,0,0.740000,5.818000,92.400000,1.866200,24,666,20.200000,391.450000,22.110000,10.500000,7.239942,4.973490,True,Outlier
442,9.724180,0.000000,18.100000,0,0.740000,6.406000,97.200000,2.065100,24,666,20.200000,385.960000,19.520000,17.100000,2.611721,4.973490,False,Inlier
443,5.666370,0.000000,18.100000,0,0.740000,6.219000,100.000000,2.004800,24,666,20.200000,395.690000,16.590000,18.400000,2.977421,4.973490,False,Inlier
444,9.966540,0.000000,18.100000,0,0.740000,6.485000,100.000000,1.978400,24,666,20.200000,386.730000,18.850000,15.400000,2.510382,4.973490,False,Inlier
445,12.802300,0.000000,18.100000,0,0.740000,5.854000,96.600000,1.895600,24,666,20.200000,240.520000,23.790000,10.800000,3.072004,4.973490,False,Inlier
446,10.671800,0.000000,18.100000,0,0.740000,6.459000,94.800000,1.987900,24,666,20.200000,43.060000,23.980000,11.800000,3.105087,4.973490,False,Inlier
447,6.288070,0.000000,18.100000,0,0.740000,6.341000,96.400000,2.072000,24,666,20.200000,318.010000,17.790000,14.900000,2.742925,4.973490,False,Inlier
448,9.924850,0.000000,18.100000,0,0.740000,6.251000,96.600000,2.198000,24,666,20.200000,388.520000,16.440000,12.600000,2.869261,4.973490,False,Inlier
449,9.329090,0.000000,18.100000,0,0.713000,6.185000,98.700000,2.261600,24,666,20.200000,396.900000,18.130000,14.100000,2.127163,4.973490,False,Inlier
450,7.526010,0.000000,18.100000,0,0.713000,6.417000,98.300000,2.185000,24,666,20.200000,304.210000,19.310000,13.000000,2.384116,4.973490,False,Inlier
451,6.717720,0.000000,18.100000,0,0.713000,6.749000,92.600000,2.323600,24,666,20.200000,0.320000,17.440000,13.400000,3.149569,4.973490,False,Inlier
452,5.441140,0.000000,18.100000,0,0.713000,6.655000,98.200000,2.355200,24,666,20.200000,355.290000,17.730000,15.200000,3.019991,4.973490,False,Inlier
453,5.090170,0.000000,18.100000,0,0.713000,6.297000,91.800000,2.368200,24,666,20.200000,385.090000,17.270000,16.100000,2.711726,4.973490,False,Inlier
454,8.248090,0.000000,18.100000,0,0.713000,7.393000,99.300000,2.452700,24,666,20.200000,375.870000,16.740000,17.800000,3.697921,4.973490,False,Inlier
455,9.513630,0.000000,18.100000,0,0.713000,6.728000,94.100000,2.496100,24,666,20.200000,6.680000,18.710000,14.900000,2.583122,4.973490,False,Inlier
456,4.752370,0.000000,18.100000,0,0.713000,6.525000,86.500000,2.435800,24,666,20.200000,50.920000,18.130000,14.100000,3.358875,4.973490,False,Inlier
457,4.668830,0.000000,18.100000,0,0.713000,5.976000,87.900000,2.580600,24,666,20.200000,10.480000,19.010000,12.700000,3.026699,4.973490,False,Inlier
458,8.200580,0.000000,18.100000,0,0.713000,5.936000,80.300000,2.779200,24,666,20.200000,3.500000,16.940000,13.500000,2.433930,4.973490,False,Inlier
459,7.752230,0.000000,18.100000,0,0.713000,6.301000,83.700000,2.783100,24,666,20.200000,272.210000,16.230000,14.900000,2.368734,4.973490,False,Inlier
460,6.801170,0.000000,18.100000,0,0.713000,6.081000,84.400000,2.717500,24,666,20.200000,396.900000,14.700000,20.000000,2.985901,4.973490,False,Inlier
461,4.812130,0.000000,18.100000,0,0.713000,6.701000,90.000000,2.597500,24,666,20.200000,255.230000,16.420000,16.400000,3.216920,4.973490,False,Inlier
462,3.693110,0.000000,18.100000,0,0.713000,6.376000,88.400000,2.567100,24,666,20.200000,391.430000,14.650000,17.700000,3.231496,4.973490,False,Inlier
463,6.654920,0.000000,18.100000,0,0.713000,6.317000,83.000000,2.734400,24,666,20.200000,396.900000,13.990000,19.500000,2.711869,4.973490,False,Inlier
464,5.821150,0.000000,18.100000,0,0.713000,6.513000,89.900000,2.801600,24,666,20.200000,393.820000,10.290000,20.200000,3.330666,4.973490,False,Inlier
465,7.839320,0.000000,18.100000,0,0.655000,6.209000,65.400000,2.963400,24,666,20.200000,396.900000,13.220000,21.400000,2.577403,4.973490,False,Inlier
466,3.163600,0.000000,18.100000,0,0.655000,5.759000,48.200000,3.066500,24,666,20.200000,334.400000,14.130000,19.900000,3.801687,4.973490,False,Inlier
467,3.774980,0.000000,18.100000,0,0.655000,5.952000,84.700000,2.871500,24,666,20.200000,22.010000,17.150000,19.000000,3.088214,4.973490,False,Inlier
468,4.422280,0.000000,18.100000,0,0.584000,6.003000,94.500000,2.540300,24,666,20.200000,331.290000,21.320000,19.100000,3.934188,4.973490,False,Inlier
469,15.575700,0.000000,18.100000,0,0.580000,5.926000,71.000000,2.908400,24,666,20.200000,368.740000,18.130000,19.100000,5.047455,4.973490,True,Outlier
470,13.075100,0.000000,18.100000,0,0.580000,5.713000,56.700000,2.823700,24,666,20.200000,396.900000,14.760000,20.100000,4.584763,4.973490,False,Inlier
471,4.348790,0.000000,18.100000,0,0.580000,6.167000,84.000000,3.033400,24,666,20.200000,396.900000,16.290000,19.900000,3.289492,4.973490,False,Inlier
472,4.038410,0.000000,18.100000,0,0.532000,6.229000,90.700000,3.099300,24,666,20.200000,395.330000,12.870000,19.600000,4.363097,4.973490,False,Inlier
473,3.568680,0.000000,18.100000,0,0.580000,6.437000,75.000000,2.896500,24,666,20.200000,393.370000,14.360000,23.200000,3.500869,4.973490,False,Inlier
474,4.646890,0.000000,18.100000,0,0.614000,6.980000,67.600000,2.532900,24,666,20.200000,374.680000,11.660000,29.800000,3.683017,4.973490,False,Inlier
475,8.055790,0.000000,18.100000,0,0.584000,5.427000,95.400000,2.429800,24,666,20.200000,352.580000,18.140000,13.800000,3.627055,4.973490,False,Inlier
476,6.393120,0.000000,18.100000,0,0.584000,6.162000,97.400000,2.206000,24,666,20.200000,302.760000,24.100000,13.300000,3.871269,4.973490,False,Inlier
477,4.871410,0.000000,18.100000,0,0.614000,6.484000,93.600000,2.305300,24,666,20.200000,396.210000,18.680000,16.700000,3.193088,4.973490,False,Inlier
478,15.023400,0.000000,18.100000,0,0.614000,5.304000,97.300000,2.100700,24,666,20.200000,349.480000,24.910000,12.000000,4.638603,4.973490,False,Inlier
479,10.233000,0.000000,18.100000,0,0.614000,6.185000,96.700000,2.170500,24,666,20.200000,379.700000,18.030000,14.600000,2.537833,4.973490,False,Inlier
480,14.333700,0.000000,18.100000,0,0.614000,6.229000,88.000000,1.951200,24,666,20.200000,383.320000,13.110000,21.400000,4.806428,4.973490,False,Inlier
481,5.824010,0.000000,18.100000,0,0.532000,6.242000,64.700000,3.424200,24,666,20.200000,396.900000,10.740000,23.000000,3.780898,4.973490,False,Inlier
482,5.708180,0.000000,18.100000,0,0.532000,6.750000,74.900000,3.331700,24,666,20.200000,393.070000,7.740000,23.700000,4.159722,4.973490,False,Inlier
483,5.731160,0.000000,18.100000,0,0.532000,7.061000,77.000000,3.410600,24,666,20.200000,395.280000,7.010000,25.000000,4.351935,4.973490,False,Inlier
484,2.818380,0.000000,18.100000,0,0.532000,5.762000,40.300000,4.098300,24,666,20.200000,392.920000,10.420000,21.800000,4.446520,4.973490,False,Inlier
485,2.378570,0.000000,18.100000,0,0.583000,5.871000,41.900000,3.724000,24,666,20.200000,370.730000,13.340000,20.600000,4.038137,4.973490,False,Inlier
486,3.673670,0.000000,18.100000,0,0.583000,6.312000,51.900000,3.991700,24,666,20.200000,388.620000,10.580000,21.200000,3.399008,4.973490,False,Inlier
487,5.691750,0.000000,18.100000,0,0.583000,6.114000,79.800000,3.545900,24,666,20.200000,392.680000,14.980000,19.100000,2.888913,4.973490,False,Inlier
488,4.835670,0.000000,18.100000,0,0.583000,5.905000,53.200000,3.152300,24,666,20.200000,388.220000,11.450000,20.600000,3.326680,4.973490,False,Inlier
489,0.150860,0.000000,27.740000,0,0.609000,5.454000,92.700000,1.820900,4,711,20.100000,395.090000,18.060000,15.200000,8.131658,4.973490,True,Outlier
490,0.183370,0.000000,27.740000,0,0.609000,5.414000,98.300000,1.755400,4,711,20.100000,344.050000,23.970000,7.000000,7.895146,4.973490,True,Outlier
491,0.207460,0.000000,27.740000,0,0.609000,5.093000,98.000000,1.822600,4,711,20.100000,318.430000,29.680000,8.100000,8.446775,4.973490,True,Outlier
492,0.105740,0.000000,27.740000,0,0.609000,5.983000,98.800000,1.868100,4,711,20.100000,390.110000,18.070000,13.600000,7.932365,4.973490,True,Outlier
493,0.111320,0.000000,27.740000,0,0.609000,5.983000,83.500000,2.109900,4,711,20.100000,396.900000,13.350000,20.100000,8.329301,4.973490,True,Outlier
494,0.173310,0.000000,9.690000,0,0.585000,5.707000,54.000000,2.381700,6,391,19.200000,396.900000,12.010000,21.800000,2.894586,4.973490,False,Inlier
495,0.279570,0.000000,9.690000,0,0.585000,5.926000,42.600000,2.381700,6,391,19.200000,396.900000,13.590000,24.500000,3.509200,4.973490,False,Inlier
496,0.178990,0.000000,9.690000,0,0.585000,5.670000,28.800000,2.798600,6,391,19.200000,393.290000,17.600000,23.100000,4.751252,4.973490,False,Inlier
497,0.289600,0.000000,9.690000,0,0.585000,5.390000,72.900000,2.798600,6,391,19.200000,396.900000,21.140000,19.700000,3.807456,4.973490,False,Inlier
498,0.268380,0.000000,9.690000,0,0.585000,5.794000,70.600000,2.892700,6,391,19.200000,396.900000,14.100000,18.300000,2.127832,4.973490,False,Inlier
499,0.239120,0.000000,9.690000,0,0.585000,6.019000,65.300000,2.409100,6,391,19.200000,396.900000,12.920000,21.200000,2.240491,4.973490,False,Inlier
500,0.177830,0.000000,9.690000,0,0.585000,5.569000,73.500000,2.399900,6,391,19.200000,395.770000,15.100000,17.500000,2.522875,4.973490,False,Inlier
501,0.224380,0.000000,9.690000,0,0.585000,6.027000,79.700000,2.498200,6,391,19.200000,396.900000,14.330000,16.800000,2.212993,4.973490,False,Inlier
502,0.062630,0.000000,11.930000,0,0.573000,6.593000,69.100000,2.478600,1,273,21.000000,391.990000,9.670000,22.400000,3.061383,4.973490,False,Inlier
503,0.045270,0.000000,11.930000,0,0.573000,6.120000,76.700000,2.287500,1,273,21.000000,396.900000,9.080000,20.600000,3.024297,4.973490,False,Inlier
504,0.060760,0.000000,11.930000,0,0.573000,6.976000,91.000000,2.167500,1,273,21.000000,396.900000,5.640000,23.900000,3.751266,4.973490,False,Inlier
505,0.109590,0.000000,11.930000,0,0.573000,6.794000,89.300000,2.388900,1,273,21.000000,393.450000,6.480000,22.000000,3.565730,4.973490,False,Inlier
506,0.047410,0.000000,11.930000,0,0.573000,6.030000,80.800000,2.505000,1,273,21.000000,396.900000,7.880000,11.900000,4.454259,4.973490,False,Inlier
